30        1   0.3588204504E-06  1.93198997e-07  0.00000000e+00  1.76935766e-07  8.38130522e-07  3.19249514e-08  9.65628464e-01  3.15166798e-02  -1.42857023e-01
40        1   0.3595881134E-06  1.97179058e-07  0.00000000e+00  1.77018120e-07  8.42036302e-07  1.11722848e-08  9.65627634e-01  3.15166403e-02  -1.42856851e-01
50        1   0.3593896305E-06  1.96162241e-07  0.00000000e+00  1.76996837e-07  8.41029072e-07  1.12052465e-08  9.65627610e-01  3.15166392e-02  -1.42856846e-01
60        1   0.3604878528E-06  2.01762118e-07  0.00000000e+00  1.77120583e-07  8.46602633e-07  1.09021782e-08  9.65627609e-01  3.15166391e-02  -1.42856846e-01
70        1   0.3606202317E-06  2.02386221e-07  0.00000000e+00  1.77131614e-07  8.47258471e-07  1.08748862e-08  9.65627609e-01  3.15166391e-02  -1.42856846e-01
80        1   0.3592996371E-06  1.95789572e-07  0.00000000e+00  1.77003082e-07  8.40606154e-07  1.11942366e-08  9.65627609e-01  3.15166391e-02  -1.42856846e-01
90        1   0.3597235925E-06  1.97939764e-07  0.00000000e+00  1.77045723e-07  8.42749896e-07  1.10800296e-08  9.65627609e-01  3.15166391e-02  -1.42856846e-01
100       1   0.3601865777E-06  2.00269533e-07  0.00000000e+00  1.77089081e-07  8.45086305e-07  1.09678420e-08  9.65627609e-01  3.15166391e-02  -1.42856846e-01

ZONE T="041.01 - Alpha 3.00 - Grid Level 1"
AUXDATA Tstatic         = "271.00K"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.lb8.ugrid"
10        1   0.3906519966E-06  1.64685376e-07  0.00000000e+00  2.03383672e-07  9.05115334e-07  1.74899488e-04  1.01402986e+00  4.10232790e-02  -1.45005240e-01
20        1   0.3849505568E-06  1.87450229e-07  0.00000000e+00  2.01982247e-07  9.04038139e-07  9.09647311e-06  1.00897580e+00  4.07115424e-02  -1.43876398e-01
30        1   0.4206747924E-06  3.90154364e-07  0.00000000e+00  2.08994906e-07  1.09893806e-06  4.14473692e-07  1.00875467e+00  4.06984547e-02  -1.43827971e-01
40        1   0.4276933511E-06  4.27881387e-07  0.00000000e+00  2.11526803e-07  1.13893178e-06  2.91939899e-08  1.00874458e+00  4.06978578e-02  -1.43825762e-01
50        1   0.3941409337E-06  2.32067326e-07  0.00000000e+00  2.01803586e-07  9.50300508e-07  1.10780106e-08  1.00874412e+00  4.06978305e-02  -1.43825661e-01
60        1   0.3823223868E-06  1.16544646e-07  0.00000000e+00  1.99133825e-07  8.80129894e-07  9.40084333e-09  1.00874410e+00  4.06978293e-02  -1.43825656e-01
70        1   0.4553117500E-06  5.37845347e-07  0.00000000e+00  2.18367573e-07  1.27941998e-06  2.73798829e-08  1.00874410e+00  4.06978292e-02  -1.43825656e-01
80        1   0.3951426580E-06  2.42960795e-07  0.00000000e+00  2.03190184e-07  9.55562558e-07  1.70020192e-08  1.00874410e+00  4.06978293e-02  -1.43825656e-01
90        1   0.4160766841E-06  3.27992253e-07  0.00000000e+00  2.05530457e-07  1.05669502e-06  9.28895274e-09  1.00874410e+00  4.06978293e-02  -1.43825656e-01
100       1   0.4043877774E-06  2.84825677e-07  0.00000000e+00  2.03883881e-07  1.00167396e-06  1.10122448e-08  1.00874410e+00  4.06978292e-02  -1.43825656e-01

ZONE T="041.01 - Alpha 3.10 - Grid Level 1"
AUXDATA Tstatic         = "271.00K"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.lb8.ugrid"
10        1   0.4069027459E-06  2.26595501e-07  0.00000000e+00  2.09483419e-07  9.60019698e-07  3.45144537e-04  1.02003969e+00  4.28530019e-02  -1.44741114e-01
20        1   0.4084117508E-06  2.93806278e-07  0.00000000e+00  2.07148599e-07  1.01331361e-06  1.12393990e-05  1.01391642e+00  4.24723995e-02  -1.43390612e-01
30        1   0.3864205578E-06  1.55851788e-07  0.00000000e+00  2.02811496e-07  8.96570634e-07  5.13109587e-07  1.01364993e+00  4.24561303e-02  -1.43332314e-01
40        1   0.3932773205E-06  2.20081647e-07  0.00000000e+00  2.05254653e-07  9.36668689e-07  3.03564790e-08  1.01363806e+00  4.24554025e-02  -1.43329709e-01
50        1   0.3920613243E-06  1.92301793e-07  0.00000000e+00  2.03776840e-07  9.25383738e-07  1.10249520e-08  1.01363753e+00  4.24553698e-02  -1.43329591e-01
60        1   0.3971550594E-06  2.37577823e-07  0.00000000e+00  2.06512176e-07  9.54916043e-07  1.52705168e-08  1.01363751e+00  4.24553683e-02  -1.43329586e-01
70        1   0.3997692835E-06  2.31210759e-07  0.00000000e+00  2.03907979e-07  9.63697745e-07  1.16684655e-08  1.01363750e+00  4.24553682e-02  -1.43329586e-01
80        1   0.4302922419E-06  3.56943711e-07  0.00000000e+00  2.08164011e-07  1.11015870e-06  1.20592066e-08  1.01363751e+00  4.24553682e-02  -1.43329586e-01
90        1   0.5036660323E-06  6.95304777e-07  0.00000000e+00  2.32142607e-07  1.50587884e-06  3.36359235e-08  1.01363751e+00  4.24553682e-02  -1.43329586e-01
100       1   0.3931781205E-06  2.03109567e-07  0.00000000e+00  2.05523354e-07  9.30747440e-07  1.59778998e-08  1.01363750e+00  4.24553682e-02  -1.43329586e-01

ZONE T="041.01 - Alpha 3.25 - Grid Level 1"
AUXDATA Tstatic         = "271.00K"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.lb8.ugrid"
10        1   0.5649993735E-06  8.11409336e-07  0.00000000e+00  2.51956194e-07  1.70174591e-06  8.03523892e-04  1.02710304e+00  4.55444910e-02  -1.43994510e-01
20        1   0.4052622274E-06  2.49364878e-07  0.00000000e+00  2.08943939e-07  9.79971290e-07  2.18581789e-05  1.01936239e+00  4.50613029e-02  -1.42326817e-01
30        1   0.4480546680E-06  4.09130955e-07  0.00000000e+00  2.14616088e-07  1.18182028e-06  1.12120585e-06  1.01894860e+00  4.50362738e-02  -1.42238804e-01
40        1   0.5720780607E-06  9.08321504e-07  0.00000000e+00  2.56538974e-07  1.81769063e-06  7.40561128e-08  1.01892688e+00  4.50349493e-02  -1.42234167e-01
50        1   0.4107960985E-06  3.10179136e-07  0.00000000e+00  2.13678404e-07  1.02167739e-06  1.55605619e-08  1.01892577e+00  4.50348818e-02  -1.42233931e-01
60        1   0.4038682454E-06  2.65811593e-07  0.00000000e+00  2.10944672e-07  9.81148395e-07  1.80266557e-08  1.01892571e+00  4.50348783e-02  -1.42233919e-01
70        1   0.4316331117E-06  3.59722286e-07  0.00000000e+00  2.12014828e-07  1.10823261e-06  1.44570754e-08  1.01892571e+00  4.50348783e-02  -1.42233919e-01
80        1   0.4040394752E-06  2.65802908e-07  0.00000000e+00  2.11144317e-07  9.81788433e-07  1.58359079e-08  1.01892571e+00  4.50348782e-02  -1.42233918e-01
90        1   0.3988755958E-06  2.35862391e-07  0.00000000e+00  2.11205466e-07  9.52667269e-07  2.30367807e-08  1.01892571e+00  4.50348781e-02  -1.42233918e-01
100       1   0.4316028433E-06  3.78337201e-07  0.00000000e+00  2.14018946e-07  1.11795757e-06  1.35559966e-08  1.01892571e+00  4.50348782e-02  -1.42233918e-01

ZONE T="041.01 - Alpha 3.40 - Grid Level 1"
AUXDATA Tstatic         = "271.00K"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.lb8.ugrid"
10        1   0.5269527475E-06  6.34401185e-07  0.00000000e+00  2.39626551e-07  1.47806048e-06  9.93370017e-04  1.03224638e+00  4.81824009e-02  -1.42943280e-01
20        1   0.4049360387E-06  2.09194384e-07  0.00000000e+00  2.10475579e-07  9.51690876e-07  3.31673976e-05  1.02298857e+00  4.76241739e-02  -1.41029758e-01
30        1   0.4022943124E-06  1.98103600e-07  0.00000000e+00  2.13209483e-07  9.38632512e-07  1.90505171e-06  1.02238277e+00  4.75859988e-02  -1.40900884e-01
40        1   0.3980815029E-06  9.28040366e-08  0.00000000e+00  2.07201067e-07  9.02683829e-07  1.20776776e-07  1.02234540e+00  4.75836442e-02  -1.40892933e-01
50        1   0.4203332964E-06  3.13554037e-07  0.00000000e+00  2.17334202e-07  1.04251836e-06  2.64683004e-08  1.02234312e+00  4.75835002e-02  -1.40892448e-01
60        1   0.5108081239E-06  6.79102593e-07  0.00000000e+00  2.36722403e-07  1.50212863e-06  2.96109323e-08  1.02234298e+00  4.75834914e-02  -1.40892418e-01
70        1   0.4452278479E-06  3.66245277e-07  0.00000000e+00  2.13816295e-07  1.14221280e-06  2.62573786e-08  1.02234297e+00  4.75834909e-02  -1.40892416e-01
80        1   0.5480438659E-06  7.88211566e-07  0.00000000e+00  2.48995076e-07  1.67208504e-06  3.61568807e-08  1.02234297e+00  4.75834909e-02  -1.40892416e-01
90        1   0.3974902791E-06  1.02627016e-07  0.00000000e+00  2.07550814e-07  9.01660605e-07  3.60352565e-08  1.02234297e+00  4.75834909e-02  -1.40892416e-01
100       1   0.4587294239E-06  4.12488510e-07  0.00000000e+00  2.15294606e-07  1.20410429e-06  1.67576332e-08  1.02234297e+00  4.75834908e-02  -1.40892416e-01

ZONE T="041.01 - Alpha 3.50 - Grid Level 1"
AUXDATA Tstatic         = "271.00K"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.lb8.ugrid"
10        1   0.9338006827E-06  1.84000029e-06  0.00000000e+00  3.84766941e-07  3.30276067e-06  1.04369576e-03  1.03520113e+00  4.99722524e-02  -1.42258519e-01
20        1   0.4158069538E-06  2.70756323e-07  0.00000000e+00  2.13499589e-07  9.97537262e-07  4.60151165e-05  1.02419942e+00  4.93062516e-02  -1.40010551e-01
30        1   0.4807786338E-06  5.43557272e-07  0.00000000e+00  2.41993024e-07  1.32922903e-06  2.99652796e-06  1.02343742e+00  4.92591120e-02  -1.39853298e-01
40        1   0.1066855644E-05  1.76121269e-06  0.00000000e+00  3.48412673e-07  3.58576455e-06  2.27545184e-07  1.02338959e+00  4.92561500e-02  -1.39843446e-01
50        1   0.4950533203E-06  6.17546545e-07  0.00000000e+00  2.32156554e-07  1.41506056e-06  4.64004254e-08  1.02338665e+00  4.92559688e-02  -1.39842842e-01
60        1   0.4501001219E-06  4.32830738e-07  0.00000000e+00  2.32181921e-07  1.17925603e-06  7.59317988e-08  1.02338646e+00  4.92559565e-02  -1.39842803e-01
70        1   0.4144319364E-06  2.21007630e-07  0.00000000e+00  2.10960286e-07  9.78895019e-07  5.12271536e-08  1.02338646e+00  4.92559563e-02  -1.39842802e-01
80        1   0.4039708837E-06  1.50690652e-07  0.00000000e+00  2.11106365e-07  9.23690198e-07  7.88508282e-08  1.02338646e+00  4.92559564e-02  -1.39842802e-01
90        1   0.4062200934E-06  1.89342975e-07  0.00000000e+00  2.12296548e-07  9.40801303e-07  4.09831134e-08  1.02338646e+00  4.92559563e-02  -1.39842802e-01
100       1   0.4377938112E-06  3.26907720e-07  0.00000000e+00  2.14672769e-07  1.09414100e-06  4.93947896e-08  1.02338646e+00  4.92559567e-02  -1.39842802e-01

ZONE T="041.01 - Alpha 3.60 - Grid Level 1"
AUXDATA Tstatic         = "271.00K"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.lb8.ugrid"
10        1   0.4730548427E-06  3.49670621e-07  0.00000000e+00  2.77063023e-07  1.11738240e-06  1.03800886e-03  1.03717771e+00  5.17324868e-02  -1.41429865e-01
20        1   0.6242390328E-06  9.29749751e-07  0.00000000e+00  4.41216545e-07  1.90854754e-06  5.39422221e-05  1.02468852e+00  5.09992455e-02  -1.38966638e-01
30        1   0.5021487299E-06  5.57770800e-07  0.00000000e+00  2.81763968e-07  1.39537649e-06  4.09018428e-06  1.02375463e+00  5.09417069e-02  -1.38778912e-01
40        1   0.8378331535E-06  1.44936043e-06  0.00000000e+00  4.70245277e-07  2.79876215e-06  6.73046995e-07  1.02368639e+00  5.09375473e-02  -1.38765282e-01
50        1   0.4191907926E-06  2.67947720e-07  0.00000000e+00  2.35016451e-07  9.95638570e-07  3.83337147e-07  1.02368138e+00  5.09372427e-02  -1.38764284e-01
60        1   0.4282696955E-06  3.26272612e-07  0.00000000e+00  2.38287880e-07  1.04910416e-06  3.52118384e-07  1.02368100e+00  5.09372186e-02  -1.38764211e-01
70        1   0.1578133051E-05  2.85516217e-06  0.00000000e+00  4.77601738e-07  5.52100745e-06  2.50697387e-07  1.02368099e+00  5.09372196e-02  -1.38764208e-01
80        1   0.5854957843E-06  7.15191571e-07  0.00000000e+00  2.85645240e-07  1.70329968e-06  3.31102944e-07  1.02368098e+00  5.09372195e-02  -1.38764205e-01
90        1   0.4463531153E-06  4.05732844e-07  0.00000000e+00  2.60021304e-07  1.12299228e-06  2.06740723e-07  1.02368096e+00  5.09372167e-02  -1.38764200e-01
100       1   0.4311060961E-06  3.23937687e-07  0.00000000e+00  2.30292188e-07  1.05823306e-06  1.23243385e-07  1.02368097e+00  5.09372158e-02  -1.38764201e-01

ZONE T="041.01 - Alpha 3.90 - Grid Level 1"
AUXDATA Tstatic         = "271.00K"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.lb8.ugrid"
10        1   0.4624158264E-06  1.69872652e-07  0.00000000e+00  2.25461148e-07  1.03874854e-06  4.13963042e-04  1.04228630e+00  5.72978120e-02  -1.39486500e-01
20        1   0.4188760947E-06  1.15304316e-07  0.00000000e+00  2.10124710e-07  9.55602466e-07  1.39206218e-04  1.02116355e+00  5.59765616e-02  -1.35394336e-01
30        1   0.4165922927E-06  1.05933973e-07  0.00000000e+00  2.09554180e-07  9.48635208e-07  1.15450663e-05  1.01920026e+00  5.58606874e-02  -1.35034993e-01
40        1   0.4173495091E-06  1.15445369e-07  0.00000000e+00  2.09623170e-07  9.52881118e-07  1.00167896e-06  1.01902748e+00  5.58503797e-02  -1.35003151e-01
50        1   0.4187122440E-06  1.29755565e-07  0.00000000e+00  2.09810679e-07  9.60116352e-07  8.89556370e-08  1.01901216e+00  5.58494631e-02  -1.35000317e-01
60        1   0.4180454042E-06  1.24693345e-07  0.00000000e+00  2.09600694e-07  9.57021681e-07  1.22553679e-08  1.01901078e+00  5.58493808e-02  -1.35000063e-01
70        1   0.4165107265E-06  1.05495592e-07  0.00000000e+00  2.09532439e-07  9.48347959e-07  1.05568650e-08  1.01901069e+00  5.58493756e-02  -1.35000047e-01
80        1   0.4170056010E-06  1.12516961e-07  0.00000000e+00  2.09668391e-07  9.51168149e-07  1.07253323e-08  1.01901069e+00  5.58493752e-02  -1.35000045e-01
90        1   0.4153526910E-06  9.12818571e-08  0.00000000e+00  2.09391320e-07  9.42312016e-07  1.07769058e-08  1.01901069e+00  5.58493751e-02  -1.35000045e-01
100       1   0.4188405828E-06  1.31222632e-07  0.00000000e+00  2.09870577e-07  9.60832761e-07  1.08591798e-08  1.01901069e+00  5.58493751e-02  -1.35000045e-01

ZONE T="041.01 - Alpha 1.36 - Grid Level 2"
AUXDATA Tstatic         = "271.00K"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-2.lb8.ugrid"
10        2   0.2586403292E-06  4.49595921e-07  0.00000000e+00  1.01085058e-07  8.91102724e-07  3.27429042e-06  7.62194743e-01  1.47534363e-02  -1.29799349e-01
20        2   0.2040836760E-06  3.63076463e-07  0.00000000e+00  7.92578656e-08  7.04315274e-07  6.35522006e-07  7.63507746e-01  1.47282757e-02  -1.29970151e-01
30        2   0.2005043239E-06  3.49819427e-07  0.00000000e+00  7.78479560e-08  6.85528803e-07  2.79773314e-08  7.63556720e-01  1.47278814e-02  -1.29975758e-01
40        2   0.2590766862E-06  4.46436902e-07  0.00000000e+00  1.02799990e-07  8.88697030e-07  1.47492987e-08  7.63558613e-01  1.47278720e-02  -1.29975965e-01
50        2   0.2003189619E-06  3.62835306e-07  0.00000000e+00  7.55499374e-08  6.98578545e-07  1.34215914e-08  7.63558686e-01  1.47278716e-02  -1.29975973e-01
60        2   0.1992587173E-06  3.62834977e-07  0.00000000e+00  7.45221002e-08  6.96652164e-07  1.34315087e-08  7.63558689e-01  1.47278717e-02  -1.29975973e-01
70        2   0.2033813307E-06  3.50033205e-07  0.00000000e+00  8.05475733e-08  6.90428600e-07  1.45886096e-08  7.63558689e-01  1.47278717e-02  -1.29975973e-01
80        2   0.2554740057E-06  4.46315092e-07  0.00000000e+00  9.93531240e-08  8.83017151e-07  1.47608198e-08  7.63558689e-01  1.47278716e-02  -1.29975973e-01
90        2   0.2119357914E-06  3.62849798e-07  0.00000000e+00  7.67824683e-08  7.15961866e-07  1.34164928e-08  7.63558689e-01  1.47278716e-02  -1.29975973e-01
100       2   0.2019828882E-06  3.49658990e-07  0.00000000e+00  7.51640974e-08  6.87503652e-07  1.45799569e-08  7.63558689e-01  1.47278716e-02  -1.29975973e-01

ZONE T="041.01 - Alpha 1.50 - Grid Level 2"
AUXDATA Tstatic         = "271.00K"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-2.lb8.ugrid"
10        2   0.2458546167E-06  4.39586996e-07  0.00000000e+00  9.75256481e-08  8.51139929e-07  3.66066314e-06  7.92021868e-01  1.59045050e-02  -1.30804263e-01
20        2   0.2731586779E-06  5.12903939e-07  0.00000000e+00  1.05234614e-07  9.67732397e-07  7.81522784e-07  7.93373179e-01  1.58996281e-02  -1.30949201e-01
30        2   0.4102977006E-06  7.52978273e-07  0.00000000e+00  1.62461555e-07  1.44725561e-06  5.70850329e-08  7.93433953e-01  1.58998427e-02  -1.30957166e-01
40        2   0.2013519340E-06  3.62368947e-07  0.00000000e+00  7.57225634e-08  6.98398550e-07  4.28311662e-08  7.93436875e-01  1.58998537e-02  -1.30957550e-01
50        2   0.2562915729E-06  4.67225490e-07  0.00000000e+00  9.98058601e-08  8.95760328e-07  1.68418077e-08  7.93437018e-01  1.58998542e-02  -1.30957568e-01
60        2   0.1976367754E-06  3.40761046e-07  0.00000000e+00  7.84906021e-08  6.72508296e-07  2.00710139e-08  7.93437026e-01  1.58998542e-02  -1.30957570e-01
70        2   0.2383685736E-06  4.25844996e-07  0.00000000e+00  9.30383187e-08  8.22356070e-07  7.85230137e-08  7.93437025e-01  1.58998543e-02  -1.30957569e-01
80        2   0.3557304723E-06  6.28803873e-07  0.00000000e+00  1.38414477e-07  1.23458829e-06  3.93104816e-08  7.93437024e-01  1.58998546e-02  -1.30957569e-01
90        2   0.2395275503E-06  4.19697938e-07  0.00000000e+00  9.07920468e-08  8.22513583e-07  2.93944709e-08  7.93437021e-01  1.58998538e-02  -1.30957569e-01
100       2   0.1806264316E-06  3.19171973e-07  0.00000000e+00  6.52647522e-08  6.21673978e-07  4.28225589e-08  7.93437019e-01  1.58998538e-02  -1.30957568e-01

ZONE T="041.01 - Alpha 2.50 - Grid Level 2"
