TITLE     = "Translation of CGNS file Walls.cgns | Translation of CGNS file Walls.cgns | Translation of CGNS file Walls.cgns | Translation of CGNS file Walls.cgns | Translation of CGNS file Walls.cgns | Translation of CGNS file Walls.cgns | Translation of CGNS file Wal"
VARIABLES = "X" "Y" "Z" "X/C" "CP_AVG" "CP_RMS" "CF_AVG" "CF_RMS"
DATASETAUXDATA Alpha="3.5"
DATASETAUXDATA BasicAlgorithm="RANS"
DATASETAUXDATA CLtotal="-999"
DATASETAUXDATA Common.DensityVar="4"
DATASETAUXDATA Common.PressureVar="8"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="FALSE"
DATASETAUXDATA Common.VVar="6"
DATASETAUXDATA Common.WVar="7"
DATASETAUXDATA CtuAvg="-999"
DATASETAUXDATA CtuStart="-999"
DATASETAUXDATA Dt="1e-6"
DATASETAUXDATA Email="fulvio.sartor@onera.fr"
DATASETAUXDATA Eta="-999"
DATASETAUXDATA GridFileName="-999"
DATASETAUXDATA GridId="HeldenMesh Unstructured"
DATASETAUXDATA GridLevel="TODO_GridLevel"
DATASETAUXDATA Institution="ONERA"
DATASETAUXDATA Mach="0.73"
DATASETAUXDATA Name="F. Sartor"
DATASETAUXDATA Notes=" "
DATASETAUXDATA ParticipantID="009"
DATASETAUXDATA Re="3e+6"
DATASETAUXDATA SolverName="elsA"
DATASETAUXDATA SubmissionDate="2026-05"
DATASETAUXDATA Tstatic="271.0"
DATASETAUXDATA TurbulenceModel="SA"
ZONE T="009.33 elsA HeldenMesh Unstructured GRID LEVEL 2"
 STRANDID=2, SOLUTIONTIME=314008
 I=1070, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 AUXDATA GridLevel="2"
 DT=(DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE )
 2.075837288E-01 2.073750331E-01 2.071662890E-01 2.069574981E-01 2.067486890E-01
 2.065398352E-01 2.063309381E-01 2.061219995E-01 2.059130208E-01 2.057040037E-01
 2.054949495E-01 2.052858600E-01 2.050767365E-01 2.048675806E-01 2.046583938E-01
 2.044491777E-01 2.042399337E-01 2.040306633E-01 2.038213680E-01 2.036120494E-01
 2.034027090E-01 2.031933482E-01 2.029839686E-01 2.027745717E-01 2.025651591E-01
 2.023557321E-01 2.021462924E-01 2.019368416E-01 2.017273811E-01 2.015178846E-01
 2.013083821E-01 2.010988753E-01 2.008893660E-01 2.006798561E-01 2.004703598E-01
 2.002608649E-01 2.000513732E-01 1.998418862E-01 1.996324058E-01 1.994229336E-01
 1.992134713E-01 1.990040206E-01 1.987945832E-01 1.985851608E-01 1.983757550E-01
 1.981663677E-01 1.979570006E-01 1.977476553E-01 1.975383338E-01 1.973290377E-01
 1.971197688E-01 1.969104460E-01 1.967011534E-01 1.964918930E-01 1.962826665E-01
 1.960734758E-01 1.958643227E-01 1.956552090E-01 1.954461364E-01 1.952371069E-01
 1.950281222E-01 1.948191842E-01 1.946102946E-01 1.944014554E-01 1.941926684E-01
 1.939839354E-01 1.937752584E-01 1.935666392E-01 1.933580797E-01 1.931494160E-01
 1.929408151E-01 1.927322789E-01 1.925238091E-01 1.923154075E-01 1.921070760E-01
 1.918988162E-01 1.916906299E-01 1.914825188E-01 1.912744847E-01 1.910665292E-01
 1.908586540E-01 1.906508608E-01 1.904431514E-01 1.902355274E-01 1.900279905E-01
 1.898205425E-01 1.896129527E-01 1.894054548E-01 1.891980504E-01 1.889907413E-01
 1.887835291E-01 1.885764154E-01 1.883694018E-01 1.881624899E-01 1.879556813E-01
 1.877489776E-01 1.875423803E-01 1.873358909E-01 1.871295111E-01 1.869232423E-01
 1.867170861E-01 1.865110440E-01 1.863051176E-01 1.860993084E-01 1.858931845E-01
 1.856871805E-01 1.854812980E-01 1.852764440E-01 1.850717024E-01 1.848670751E-01
 1.846625642E-01 1.844581715E-01 1.842538990E-01 1.840497487E-01 1.838457225E-01
 1.836418223E-01 1.834380503E-01 1.832344082E-01 1.830308981E-01 1.828275219E-01
 1.826242816E-01 1.824211791E-01 1.822182165E-01 1.820153957E-01 1.818127189E-01
 1.816101880E-01 1.814078052E-01 1.812055726E-01 1.810034924E-01 1.808015667E-01
 1.805997979E-01 1.803981883E-01 1.801967402E-01 1.799954560E-01 1.797943383E-01
 1.795933897E-01 1.793837535E-01 1.791604182E-01 1.789223769E-01 1.786685363E-01
 1.783968593E-01 1.781067684E-01 1.777968306E-01 1.774654799E-01 1.771110026E-01
 1.767315205E-01 1.763249729E-01 1.758890956E-01 1.754213982E-01 1.749191381E-01
 1.743792932E-01 1.737985309E-01 1.731731772E-01 1.724991845E-01 1.717721038E-01
 1.709870637E-01 1.701353149E-01 1.692128202E-01 1.682125505E-01 1.671267177E-01
 1.659467276E-01 1.646631605E-01 1.632658176E-01 1.617371832E-01 1.600673534E-01
 1.582417486E-01 1.562444652E-01 1.540534808E-01 1.516508580E-01 1.490147331E-01
 1.461212870E-01 1.429448999E-01 1.394587684E-01 1.356392383E-01 1.314523229E-01
 1.269015416E-01 1.219083279E-01 1.165781255E-01 1.107873898E-01 1.064233939E-01
 1.020550175E-01 9.490897229E-02 8.750612580E-02 7.987371590E-02 7.219309842E-02
 6.498815159E-02 5.824355263E-02 5.229422442E-02 4.771067996E-02 4.259812747E-02
 3.865953778E-02 3.457752063E-02 2.889365395E-02 2.303519873E-02 1.867582223E-02
 1.483117365E-02 1.216286716E-02 9.092094470E-03 6.491239550E-03 4.735032857E-03
 3.637083397E-03 2.556065803E-03 1.865635223E-03 1.387175054E-03 1.002880563E-03
 7.093536811E-04 4.970866648E-04 3.488377160E-04 2.200594034E-04 1.265891539E-04
 5.842022798E-05 1.363706928E-05 -3.637978807E-15 1.240098549E-05 6.055484058E-05
 1.645248939E-04 3.417680142E-04 5.742758320E-04 9.100133035E-04 1.258405861E-03
 1.659010065E-03 2.060062936E-03 2.458425165E-03 2.883724922E-03 3.305529576E-03
 3.743407477E-03 4.177822653E-03 4.622062048E-03 5.057461638E-03 5.500410187E-03
 5.948358483E-03 6.385682224E-03 6.827392685E-03 7.272195381E-03 7.718922775E-03
 8.158519645E-03 8.599859121E-03 9.042277538E-03 9.485240930E-03 9.922960835E-03
 1.036118577E-02 1.079956300E-02 1.123778897E-02 1.167013845E-02 1.210250552E-02
 1.253469500E-02 1.296655183E-02 1.339794676E-02 1.382876669E-02 1.425890781E-02
 1.468826991E-02 1.511286825E-02 1.553691724E-02 1.596035277E-02 1.638312378E-02
 1.680518821E-02 1.722651015E-02 1.764705768E-02 1.806680112E-02 1.848571215E-02
 1.890152290E-02 1.931663111E-02 1.973102043E-02 2.014467820E-02 2.055759428E-02
 2.096976023E-02 2.138116866E-02 2.179181262E-02 2.220014430E-02 2.260778989E-02
 2.301474465E-02 2.342100573E-02 2.382657166E-02 2.423144194E-02 2.463561675E-02
 2.503909663E-02 2.544188227E-02 2.584242363E-02 2.624234652E-02 2.664164948E-02
 2.704033263E-02 2.743839728E-02 2.783584568E-02 2.823268076E-02 2.862890597E-02
 2.902452513E-02 2.941954234E-02 2.981396188E-02 3.020778822E-02 3.060102638E-02
 3.099368131E-02 3.138575768E-02 3.177725986E-02 3.216819184E-02 3.255855715E-02
 3.294835885E-02 3.333650166E-02 3.372413285E-02 3.411125540E-02 3.449787261E-02
 3.488398802E-02 3.526960542E-02 3.565472891E-02 3.603936267E-02 3.642351086E-02
 3.680717760E-02 3.719036696E-02 3.757308292E-02 3.795532940E-02 3.833711015E-02
 3.871842883E-02 3.909928893E-02 3.947969379E-02 3.985964655E-02 4.023915014E-02
 4.061752518E-02 4.099547993E-02 4.137301719E-02 4.175013996E-02 4.212685127E-02
 4.250315419E-02 4.287905177E-02 4.325454709E-02 4.362964318E-02 4.400434304E-02
 4.437864964E-02 4.475256589E-02 4.512609464E-02 4.549923867E-02 4.587200069E-02
 4.624438332E-02 4.661638910E-02 4.698802047E-02 4.735927975E-02 4.772970945E-02
 4.809978529E-02 4.846950943E-02 4.883888405E-02 4.920791132E-02 4.957659346E-02
 4.994493266E-02 5.031293110E-02 5.068059095E-02 5.104791436E-02 5.141490344E-02
 5.178156026E-02 5.214788688E-02 5.251388529E-02 5.287955744E-02 5.324490523E-02
 5.360993052E-02 5.397463508E-02 5.433902064E-02 5.470308885E-02 5.506652351E-02
 5.542965320E-02 5.579247943E-02 5.615500372E-02 5.651722759E-02 5.687915259E-02
 5.724078023E-02 5.760211203E-02 5.796314949E-02 5.832389409E-02 5.868434729E-02
 5.904451055E-02 5.940438527E-02 5.976397284E-02 6.012327461E-02 6.048229192E-02
 6.084102603E-02 6.119947820E-02 6.155764964E-02 6.191554150E-02 6.227315489E-02
 6.263027185E-02 6.298711913E-02 6.334369777E-02 6.370000883E-02 6.405605334E-02
 6.441183236E-02 6.476734694E-02 6.512259810E-02 6.547758688E-02 6.583231429E-02
 6.618678131E-02 6.654098895E-02 6.689493816E-02 6.724862988E-02 6.760206503E-02
 6.795524452E-02 6.830816922E-02 6.866083997E-02 6.901325758E-02 6.936542285E-02
 6.971718108E-02 7.006869349E-02 7.041996081E-02 7.077098373E-02 7.112176300E-02
 7.147229932E-02 7.182259343E-02 7.217264602E-02 7.252245782E-02 7.287202951E-02
 7.322136178E-02 7.357045530E-02 7.391931074E-02 7.426792875E-02 7.461630996E-02
 7.496445497E-02 7.531236439E-02 7.566003879E-02 7.600747872E-02 7.635468472E-02
 7.670165730E-02 7.704839693E-02 7.739480349E-02 7.774098210E-02 7.808693320E-02
 7.843265724E-02 7.877815468E-02 7.912342597E-02 7.946847157E-02 7.981329193E-02
 8.015788751E-02 8.050225873E-02 8.084640602E-02 8.119032980E-02 8.153403047E-02
 8.187750843E-02 8.222076406E-02 8.256379770E-02 8.290660971E-02 8.324920042E-02
 8.359157014E-02 8.393371914E-02 8.427564772E-02 8.461729450E-02 8.495872482E-02
 8.529993892E-02 8.564093701E-02 8.598171934E-02 8.632228615E-02 8.666263767E-02
 8.700277414E-02 8.734269578E-02 8.768240282E-02 8.802189549E-02 8.836117399E-02
 8.870023853E-02 8.903908932E-02 8.937772653E-02 8.971615037E-02 9.005436098E-02
 9.039235852E-02 9.073014312E-02 9.106771490E-02 9.140507396E-02 9.174222038E-02
 9.207912887E-02 9.241582798E-02 9.275231775E-02 9.308859823E-02 9.342466947E-02
 9.376053154E-02 9.409618448E-02 9.443162834E-02 9.476686316E-02 9.510188899E-02
 9.543670586E-02 9.577131379E-02 9.610571281E-02 9.643990292E-02 9.677388413E-02
 9.710765643E-02 9.744121981E-02 9.777457421E-02 9.810771961E-02 9.844065595E-02
 9.877338313E-02 9.910587424E-02 9.943819158E-02 9.977030243E-02 1.001022067E-01
 1.004339042E-01 1.007653950E-01 1.010966549E-01 1.014277059E-01 1.017585491E-01
 1.020891833E-01 1.024196096E-01 1.027498269E-01 1.030798349E-01 1.034096675E-01
 1.037392922E-01 1.040687090E-01 1.043979176E-01 1.047269178E-01 1.050557095E-01
 1.053842925E-01 1.057126665E-01 1.060408314E-01 1.063687868E-01 1.066965810E-01
 1.070241662E-01 1.073515422E-01 1.076787093E-01 1.080056679E-01 1.083324174E-01
 1.086589577E-01 1.089852887E-01 1.093114107E-01 1.096373267E-01 1.099630330E-01
 1.102885294E-01 1.106138157E-01 1.109388918E-01 1.112637573E-01 1.115884121E-01
 1.119128561E-01 1.121646984E-01 1.124165388E-01 1.127402389E-01 1.130637275E-01
 1.133870045E-01 1.137101330E-01 1.140330510E-01 1.143557582E-01 1.146782542E-01
 1.150005387E-01 1.153226114E-01 1.156444719E-01 1.159661198E-01 1.162875550E-01
 1.166087769E-01 1.169297849E-01 1.172505790E-01 1.175711584E-01 1.178915230E-01
 1.182116723E-01 1.185316060E-01 1.188513244E-01 1.191708265E-01 1.194901037E-01
 1.198091633E-01 1.201280050E-01 1.204466300E-01 1.207650379E-01 1.210833558E-01
 1.214014561E-01 1.217193381E-01 1.220370015E-01 1.223544456E-01 1.226716698E-01
 1.229886738E-01 1.233054569E-01 1.236220186E-01 1.239383585E-01 1.242544759E-01
 1.245703704E-01 1.248860415E-01 1.252014885E-01 1.255167110E-01 1.258317085E-01
 1.261464803E-01 1.264610260E-01 1.267753449E-01 1.270894364E-01 1.274033001E-01
 1.277169352E-01 1.280303412E-01 1.283436999E-01 1.286568313E-01 1.289697348E-01
 1.292824097E-01 1.295948553E-01 1.299070711E-01 1.302190562E-01 1.305308102E-01
 1.308423324E-01 1.311536221E-01 1.314646787E-01 1.317755016E-01 1.320860901E-01
 1.323964437E-01 1.327065615E-01 1.330164431E-01 1.333260878E-01 1.336354948E-01
 1.339446635E-01 1.342535932E-01 1.345622832E-01 1.348707328E-01 1.351789412E-01
 1.354869077E-01 1.357948824E-01 1.361026169E-01 1.364101106E-01 1.367173626E-01
 1.370243721E-01 1.373311385E-01 1.376376610E-01 1.379439388E-01 1.382499713E-01
 1.385557576E-01 1.388612971E-01 1.391665890E-01 1.394716327E-01 1.397764273E-01
 1.400809722E-01 1.403852666E-01 1.406893097E-01 1.409931009E-01 1.412966393E-01
 1.415999242E-01 1.419029547E-01 1.422057300E-01 1.425082494E-01 1.428105118E-01
 1.431128481E-01 1.434149292E-01 1.437167543E-01 1.440183224E-01 1.443196326E-01
 1.446206842E-01 1.449214762E-01 1.452220078E-01 1.455222781E-01 1.458222864E-01
 1.461220318E-01 1.464215134E-01 1.467207304E-01 1.470196820E-01 1.473183674E-01
 1.476167856E-01 1.479149360E-01 1.482128175E-01 1.485104293E-01 1.488077705E-01
 1.491048403E-01 1.494016376E-01 1.496981617E-01 1.499944114E-01 1.502908167E-01
 1.505869494E-01 1.508828084E-01 1.511783929E-01 1.514737017E-01 1.517687340E-01
 1.520634887E-01 1.523579650E-01 1.526521619E-01 1.529460785E-01 1.532397139E-01
 1.535330672E-01 1.538261373E-01 1.541189233E-01 1.544114244E-01 1.547036394E-01
 1.549955675E-01 1.552872077E-01 1.555785589E-01 1.558696202E-01 1.561603906E-01
 1.564508689E-01 1.567410542E-01 1.570309454E-01 1.573205412E-01 1.576104032E-01
 1.578999716E-01 1.581892450E-01 1.584782224E-01 1.587669026E-01 1.590552843E-01
 1.593433667E-01 1.596311484E-01 1.599186285E-01 1.602058058E-01 1.604926793E-01
 1.607792479E-01 1.610655106E-01 1.613514662E-01 1.616371138E-01 1.619224522E-01
 1.622074805E-01 1.624921974E-01 1.627766019E-01 1.630606929E-01 1.633444695E-01
 1.636279307E-01 1.639110753E-01 1.641939023E-01 1.644764106E-01 1.647585991E-01
 1.650411758E-01 1.653234341E-01 1.656053730E-01 1.658869913E-01 1.661682879E-01
 1.664492618E-01 1.667299120E-01 1.670102375E-01 1.672902373E-01 1.675699105E-01
 1.678492561E-01 1.681282732E-01 1.684069609E-01 1.686853183E-01 1.689633445E-01
 1.692410385E-01 1.695183996E-01 1.697954268E-01 1.700721192E-01 1.703484759E-01
 1.706244963E-01 1.709001799E-01 1.711755261E-01 1.714505344E-01 1.717252041E-01
 1.719995349E-01 1.722742761E-01 1.725486795E-01 1.728227446E-01 1.730964709E-01
 1.733698581E-01 1.736429058E-01 1.739156136E-01 1.741879813E-01 1.744600086E-01
 1.747316952E-01 1.750030411E-01 1.752740460E-01 1.755447097E-01 1.758150322E-01
 1.760850134E-01 1.763546531E-01 1.766239514E-01 1.768929081E-01 1.771615233E-01
 1.774297969E-01 1.776977290E-01 1.779653195E-01 1.782325688E-01 1.784994768E-01
 1.787660438E-01 1.790322700E-01 1.792981557E-01 1.795642827E-01 1.798300698E-01
 1.800955172E-01 1.803606252E-01 1.806253941E-01 1.808898243E-01 1.811539162E-01
 1.814176700E-01 1.816810863E-01 1.819441654E-01 1.822069079E-01 1.824693141E-01
 1.827313846E-01 1.829931198E-01 1.832545204E-01 1.835155868E-01 1.837763196E-01
 1.840367194E-01 1.842967868E-01 1.845565223E-01 1.848159267E-01 1.850750004E-01
 1.853337443E-01 1.855921589E-01 1.858502450E-01 1.861080031E-01 1.863654341E-01
 1.866229451E-01 1.868801298E-01 1.871369888E-01 1.873935226E-01 1.876497318E-01
 1.879056170E-01 1.881611785E-01 1.884164171E-01 1.886713333E-01 1.889259276E-01
 1.891802006E-01 1.894341528E-01 1.896877849E-01 1.899410974E-01 1.901940910E-01
 1.904467661E-01 1.906991235E-01 1.909511637E-01 1.912028872E-01 1.914542949E-01
 1.917053871E-01 1.919561646E-01 1.922066280E-01 1.924567779E-01 1.927066150E-01
 1.929561398E-01 1.932053530E-01 1.934542553E-01 1.937028473E-01 1.939511296E-01
 1.941991030E-01 1.944467680E-01 1.946941253E-01 1.949411755E-01 1.951879194E-01
 1.954343576E-01 1.956804908E-01 1.959263197E-01 1.961718448E-01 1.964170670E-01
 1.966619868E-01 1.969066050E-01 1.971509223E-01 1.973949391E-01 1.976386561E-01
 1.978820740E-01 1.981251932E-01 1.983680143E-01 1.986105380E-01 1.988527648E-01
 1.990946953E-01 1.993363301E-01 1.995776698E-01 1.998187149E-01 2.000594661E-01
 2.002999239E-01 2.005400889E-01 2.007799616E-01 2.010195428E-01 2.012590033E-01
 2.014981730E-01 2.017370523E-01 2.019756420E-01 2.022139425E-01 2.024519545E-01
 2.026896785E-01 2.029271000E-01 2.031642568E-01 2.034011203E-01 2.036376982E-01
 2.038739911E-01 2.041099994E-01 2.043457237E-01 2.045811648E-01 2.048163230E-01
 2.050511990E-01 2.052857933E-01 2.055201066E-01 2.057541394E-01 2.059878923E-01
 2.062213658E-01 2.064545605E-01 2.066874769E-01 2.069201156E-01 2.071524770E-01
 2.073845615E-01 2.076163696E-01 2.078479017E-01 2.080791584E-01 2.083101401E-01
 2.085408471E-01 2.087712800E-01 2.090014392E-01 2.092313251E-01 2.094609382E-01
 2.096902789E-01 2.099193476E-01 2.101481448E-01 2.103766709E-01 2.106049262E-01
 2.108329113E-01 2.110606265E-01 2.112880722E-01 2.115152489E-01 2.117421569E-01
 2.119687967E-01 2.121951687E-01 2.124212732E-01 2.126471107E-01 2.128726815E-01
 2.130979861E-01 2.133230248E-01 2.135477980E-01 2.137723061E-01 2.139965495E-01
 2.142205285E-01 2.144442436E-01 2.146676951E-01 2.148908834E-01 2.151138088E-01
 2.153364715E-01 2.155591462E-01 2.157815582E-01 2.160037074E-01 2.162255942E-01
 2.164472187E-01 2.166685811E-01 2.168896815E-01 2.171105200E-01 2.173310969E-01
 2.175514123E-01 2.177714663E-01 2.179912590E-01 2.182107906E-01 2.184300611E-01
 2.186490708E-01 2.188678196E-01 2.190863078E-01 2.193045353E-01 2.195225024E-01
 2.197402090E-01 2.199576552E-01 2.201748412E-01 2.203917670E-01 2.206084326E-01
 2.208248381E-01 2.210409836E-01 2.212568691E-01 2.214724947E-01 2.216878603E-01
 2.219029661E-01 2.221178119E-01 2.223323980E-01 2.225467242E-01 2.227571845E-01
 2.229674035E-01 2.231773803E-01 2.233871144E-01 2.235966049E-01 2.238058513E-01
 2.240148528E-01 2.242236087E-01 2.244321183E-01 2.246403811E-01 2.248483962E-01
 2.250561629E-01 2.252636807E-01 2.254709488E-01 2.256779666E-01 2.258847333E-01
 2.260912482E-01 2.262975107E-01 2.265035201E-01 2.267092755E-01 2.269147764E-01
 2.271200219E-01 2.273250114E-01 2.275297441E-01 2.277377321E-01 2.279454648E-01
 2.281529425E-01 2.283601654E-01 2.285671335E-01 2.287738471E-01 2.289769463E-01
 2.291831556E-01 2.293891109E-01 2.295948125E-01 2.298002605E-01 2.300000000E-01
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02 -1.000000000E-02
