#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SPECTRAL CONTENT SUBMITTAL FORM (Version 6 - February 10, 2025)
#
# Data Set Title 027.04: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
# 
#       NOMENCLATURE:
#               FREQ:   Frequency (Hz)
#                PSD:   Pressure power spectral content
#			<p(Pa^2)> for ONERA OAT15A and <Cp[1/Hz]> for JAXA CRMWB/CRMWBNP
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       JAXA CRMWB   (Common Research Model Wing/Body)
#                       JAXA CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#   DATA LOCATIONS: 	ONERA OAT15A:	  	provide spectral content at x/c=0.45 (Kulite 7)
# 			JAXA CRMWB/CRMWBNP: 	x/c=0.3040 (section E, eta=0.5) and x/c=0.7903 (section E, eta=0.5).
# 					 	x/c=0.3097 (section F, eta=0.6) and x/c=0.7677 (section F, eta=0.6).
#				  		Refer to https://cfdws.chofu.jaxa.jp/apc/dpw/upc.html
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "027.04"
# Column       1       2
VARIABLES =   "FREQ"  "PSD"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "027.04"
DATASETAUXDATA SubmissionDate  = "19/03/2025"
DATASETAUXDATA Name            = "Michael Candon, Truman Gerner"
DATASETAUXDATA Email           = "candon.michael@rmit.edu.au, s4134495@student.rmit.edu.au"
DATASETAUXDATA Institution     = "RMIT"
DATASETAUXDATA SolverName      = "Fluent 2024 R2"
DATASETAUXDATA BasicAlgorithm  = "URANS"
DATASETAUXDATA TurbulenceModel = "SA (with curvature correction)"
DATASETAUXDATA GridId          = "Multiblock hexahedral"
DATASETAUXDATA Notes           = "For ALPHA 3.10 - the simulation was not run for long enough, we are uncertain whether buffet is occuring as the LCO amplitude is still decaying. Our experience tells us that buffet is likely.
				  We recorded our surface data every 10 physical time-steps. The dt, CTU-start, and CTU-average are given based on our flow-field sampling frequency, not the physical time-step used in the CFD simulation which is an order of magnitude smaller. The power spectrum is computed using pressure coefficient, not pressure.
				  For PSD, coefficient or pressure was used instead of pressure data."


ZONE T="027.04 - ALPHA 3.10 - x/c = 0.45"
AUXDATA GridLevel       = "3"
AUXDATA Mach            = "0.7300"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "3.10"
AUXDATA x/c     	= "0.45"
AUXDATA Section         = ""
AUXDATA Dt              = "5e-05"
AUXDATA CtuStart        = "311.60137"
AUXDATA CtuAvg          = "1550
	6322.58  0.000000000000052
	6348.39  0.000000000000030
	6374.19  0.000000000000074
	6400.00  0.000000000000046
	6425.81  0.000000000000057
	6451.61  0.000000000000025
	6477.42  0.000000000000140
	6503.23  0.000000000000167
	6529.03  0.000000000000093
	6554.84  0.000000000000095
	6580.65  0.000000000000084
	6606.45  0.000000000000055
	6632.26  0.000000000000062
	6658.06  0.000000000000018
	6683.87  0.000000000000154
	6709.68  0.000000000000073
	6735.48  0.000000000000034
	6761.29  0.000000000000143
	6787.10  0.000000000000071
	6812.90  0.000000000000082
	6838.71  0.000000000000030
	6864.52  0.000000000000045
	6890.32  0.000000000000029
	6916.13  0.000000000000110
	6941.94  0.000000000000192
	6967.74  0.000000000000038
	6993.55  0.000000000000082
	7019.35  0.000000000000064
	7045.16  0.000000000000082
	7070.97  0.000000000000102
	7096.77  0.000000000000073
	7122.58  0.000000000000348
	7148.39  0.000000000000047
	7174.19  0.000000000000016
	7200.00  0.000000000000039
	7225.81  0.000000000000047
	7251.61  0.000000000000150
	7277.42  0.000000000000012
	7303.23  0.000000000000049
	7329.03  0.000000000000039
	7354.84  0.000000000000044
	7380.65  0.000000000000104
	7406.45  0.000000000000078
	7432.26  0.000000000000097
	7458.06  0.000000000000159
	7483.87  0.000000000000039
	7509.68  0.000000000000001
	7535.48  0.000000000000029
	7561.29  0.000000000000036
	7587.10  0.000000000000072
	7612.90  0.000000000000060
	7638.71  0.000000000000071
	7664.52  0.000000000000030
	7690.32  0.000000000000026
	7716.13  0.000000000000050
	7741.94  0.000000000000163
	7767.74  0.000000000000013
	7793.55  0.000000000000275
	7819.35  0.000000000000060
	7845.16  0.000000000000121
	7870.97  0.000000000000084
	7896.77  0.000000000000028
	7922.58  0.000000000000079
	7948.39  0.000000000000128
	7974.19  0.000000000000050
	8000.00  0.000000000000056
	8025.81  0.000000000000065
	8051.61  0.000000000000039
	8077.42  0.000000000000063
	8103.23  0.000000000000098
	8129.03  0.000000000000125
	8154.84  0.000000000000148
	8180.65  0.000000000000084
	8206.45  0.000000000000046
	8232.26  0.000000000000137
	8258.06  0.000000000000136
	8283.87  0.000000000000094
	8309.68  0.000000000000074
	8335.48  0.000000000000133
	8361.29  0.000000000000229
	8387.10  0.000000000000188
	8412.90  0.000000000000043
	8438.71  0.000000000000063
	8464.52  0.000000000000061
	8490.32  0.000000000000256
	8516.13  0.000000000000080
	8541.94  0.000000000000090
	8567.74  0.000000000000097
	8593.55  0.000000000000130
	8619.35  0.000000000000189
	8645.16  0.000000000000046
	8670.97  0.000000000000029
	8696.77  0.000000000000061
	8722.58  0.000000000000185
	8748.39  0.000000000000245
	8774.19  0.000000000000040
	8800.00  0.000000000000093
	8825.81  0.000000000000016
	8851.61  0.000000000000140
	8877.42  0.000000000000349
	8903.23  0.000000000000300
	8929.03  0.000000000000130
	8954.84  0.000000000000129
	8980.65  0.000000000000162
	9006.45  0.000000000000104
	9032.26  0.000000000000079
	9058.06  0.000000000000165
	9083.87  0.000000000000024
	9109.68  0.000000000000111
	9135.48  0.000000000000080
	9161.29  0.000000000000024
	9187.10  0.000000000000144
	9212.90  0.000000000000034
	9238.71  0.000000000000131
	9264.52  0.000000000000220
	9290.32  0.000000000000157
	9316.13  0.000000000000055
	9341.94  0.000000000000046
	9367.74  0.000000000000077
	9393.55  0.000000000000187
	9419.35  0.000000000000107
	9445.16  0.000000000000044
	9470.97  0.000000000000024
	9496.77  0.000000000000101
	9522.58  0.000000000000068
	9548.39  0.000000000000092
	9574.19  0.000000000000103
	9600.00  0.000000000000102
	9625.81  0.000000000000114
	9651.61  0.000000000000046
	9677.42  0.000000000000132
	9703.23  0.000000000000046
	9729.03  0.000000000000065
	9754.84  0.000000000000061
	9780.65  0.000000000000131
	9806.45  0.000000000000055
	9832.26  0.000000000000037
	9858.06  0.000000000000049
	9883.87  0.000000000000122
	9909.68  0.000000000000088
	9935.48  0.000000000000094
	9961.29  0.000000000000027
	9987.10  0.000000000000017

ZONE T="027.04 - ALPHA 3.25 - x/c = 0.45"
AUXDATA GridLevel       = "3"
AUXDATA Mach            = "0.7300"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "3.25"
AUXDATA x/c     	= "0.45"
AUXDATA Section         = ""
AUXDATA Dt              = "5e-05"
AUXDATA CtuStart        = "311.60137"
AUXDATA CtuAvg          = "1550
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Structured_Level-3"

	0.00  0.000000000000000
	25.81  0.000000895002650
	51.61  0.000000810952773
	77.42  0.000197571818956
	103.23  0.000000742127602
	129.03  0.000000554510037
	154.84  0.000173175322157
	180.65  0.000000445786198
	206.45  0.000000279842576
	232.26  0.000092283452100
	258.06  0.000000197084309
	283.87  0.000000129547645
	309.68  0.000033415240323
	335.48  0.000000074300048
	361.29  0.000000077421128
	387.10  0.000006573116572
	412.90  0.000000055313848
	438.71  0.000000066237800
	464.52  0.000000209971911
	490.32  0.000000058592483
	516.13  0.000000052130292
	541.94  0.000000553910020
	567.74  0.000000041606964
	593.55  0.000000031182548
	619.35  0.000000928516066
	645.16  0.000000018922759
	670.97  0.000000015198952
	696.77  0.000000526165648
	722.58  0.000000009471956
	748.39  0.000000010569380
	774.19  0.000000132910107
	800.00  0.000000010967394
	825.81  0.000000010756651
	851.61  0.000000016166707
	877.42  0.000000011714620
	903.23  0.000000009355497
	929.03  0.000000018644624
	954.84  0.000000008193554
	980.65  0.000000005997712
	1006.45  0.000000019217753
	1032.26  0.000000004050929
	1058.06  0.000000003179489
	1083.87  0.000000009811654
	1109.68  0.000000002248105
	1135.48  0.000000002017509
	1161.29  0.000000005156183
	1187.10  0.000000002232400
	1212.90  0.000000002061906
	1238.71  0.000000004039392
	1264.52  0.000000002469217
	1290.32  0.000000002138781
	1316.13  0.000000002586552
	1341.94  0.000000002173553
	1367.74  0.000000001862386
	1393.55  0.000000001242045
	1419.35  0.000000001651313
	1445.16  0.000000001470897
	1470.97  0.000000000924884
	1496.77  0.000000001252747
	1522.58  0.000000001177622
	1548.39  0.000000001220536
	1574.19  0.000000001074630
	1600.00  0.000000001054123
	1625.81  0.000000001403864
	1651.61  0.000000001041648
	1677.42  0.000000001023976
	1703.23  0.000000001263980
	1729.03  0.000000001024179
	1754.84  0.000000000989285
	1780.65  0.000000001010193
	1806.45  0.000000000951412
	1832.26  0.000000000924579
	1858.06  0.000000000844026
	1883.87  0.000000000849622
	1909.68  0.000000000835427
	1935.48  0.000000000758592
	1961.29  0.000000000756798
	1987.10  0.000000000740608
	2012.90  0.000000000735064
	2038.71  0.000000000701100
	2064.52  0.000000000686052
	2090.32  0.000000000712119
	2116.13  0.000000000650334
	2141.94  0.000000000642261
	2167.74  0.000000000666698
	2193.55  0.000000000622918
	2219.35  0.000000000604976
	2245.16  0.000000000602252
	2270.97  0.000000000578083
	2296.77  0.000000000551244
	2322.58  0.000000000567049
	2348.39  0.000000000548831
	2374.19  0.000000000525064
	2400.00  0.000000000516343
	2425.81  0.000000000526402
	2451.61  0.000000000484971
	2477.42  0.000000000495707
	2503.23  0.000000000483506
	2529.03  0.000000000461333
	2554.84  0.000000000469101
	2580.65  0.000000000456652
	2606.45  0.000000000431824
	2632.26  0.000000000440241
	2658.06  0.000000000438531
	2683.87  0.000000000430671
	2709.68  0.000000000405273
	2735.48  0.000000000417830
	2761.29  0.000000000397333
	2787.10  0.000000000392265
	2812.90  0.000000000399376
	2838.71  0.000000000375416
	2864.52  0.000000000364750
	2890.32  0.000000000370736
	2916.13  0.000000000352686
	2941.94  0.000000000351161
	2967.74  0.000000000360935
	2993.55  0.000000000346372
	3019.35  0.000000000340979
	3045.16  0.000000000342709
	3070.97  0.000000000334122
	3096.77  0.000000000319345
	3122.58  0.000000000339405
	3148.39  0.000000000325856
	3174.19  0.000000000312433
	3200.00  0.000000000306091
	3225.81  0.000000000292642
	3251.61  0.000000000288307
	3277.42  0.000000000293233
	3303.23  0.000000000285483
	3329.03  0.000000000279652
	3354.84  0.000000000280017
	3380.65  0.000000000274056
	3406.45  0.000000000270376
	3432.26  0.000000000271447
	3458.06  0.000000000259597
	3483.87  0.000000000258478
	3509.68  0.000000000266203
	3535.48  0.000000000244493
	3561.29  0.000000000252602
	3587.10  0.000000000247738
	3612.90  0.000000000242122
	3638.71  0.000000000237765
	3664.52  0.000000000243319
	3690.32  0.000000000233157
	3716.13  0.000000000227464
	3741.94  0.000000000233935
	3767.74  0.000000000223132
	3793.55  0.000000000214319
	3819.35  0.000000000221141
	3845.16  0.000000000215487
	3870.97  0.000000000209307
	3896.77  0.000000000213381
	3922.58  0.000000000204527
	3948.39  0.000000000207828
	3974.19  0.000000000199063
	4000.00  0.000000000196745
	4025.81  0.000000000199039
	4051.61  0.000000000197090
	4077.42  0.000000000201412
	4103.23  0.000000000192600
	4129.03  0.000000000187078
	4154.84  0.000000000190352
	4180.65  0.000000000190981
	4206.45  0.000000000182815
	4232.26  0.000000000181557
	4258.06  0.000000000179176
	4283.87  0.000000000177375
	4309.68  0.000000000182393
	4335.48  0.000000000174662
	4361.29  0.000000000176654
	4387.10  0.000000000171497
	4412.90  0.000000000167590
	4438.71  0.000000000174459
	4464.52  0.000000000162701
	4490.32  0.000000000163868
	4516.13  0.000000000163162
	4541.94  0.000000000157269
	4567.74  0.000000000166867
	4593.55  0.000000000162992
	4619.35  0.000000000154676
	4645.16  0.000000000162003
	4670.97  0.000000000154856
	4696.77  0.000000000153341
	4722.58  0.000000000149935
	4748.39  0.000000000158032
	4774.19  0.000000000150800
	4800.00  0.000000000152990
	4825.81  0.000000000150706
	4851.61  0.000000000145871
	4877.42  0.000000000148368
	4903.23  0.000000000145378
	4929.03  0.000000000141590
	4954.84  0.000000000141085
	4980.65  0.000000000138946
	5006.45  0.000000000140527
	5032.26  0.000000000141399
	5058.06  0.000000000136154
	5083.87  0.000000000139670
	5109.68  0.000000000136356
	5135.48  0.000000000130805
	5161.29  0.000000000139399
	5187.10  0.000000000132995
	5212.90  0.000000000126148
	5238.71  0.000000000132605
	5264.52  0.000000000124144
	5290.32  0.000000000127072
	5316.13  0.000000000131180
	5341.94  0.000000000134244
	5367.74  0.000000000122906
	5393.55  0.000000000124161
	5419.35  0.000000000119448
	5445.16  0.000000000122411
	5470.97  0.000000000128586
	5496.77  0.000000000120934
	5522.58  0.000000000119341
	5548.39  0.000000000122924
	5574.19  0.000000000112180
	5600.00  0.000000000119095
	5625.81  0.000000000118302
	5651.61  0.000000000114207
	5677.42  0.000000000110559
	5703.23  0.000000000112729
	5729.03  0.000000000112737
	5754.84  0.000000000117625
	5780.65  0.000000000112631
	5806.45  0.000000000113215
	5832.26  0.000000000113280
	5858.06  0.000000000110658
	5883.87  0.000000000109534
	5909.68  0.000000000108362
	5935.48  0.000000000101480
	5961.29  0.000000000109370
	5987.10  0.000000000109462
	6012.90  0.000000000105932
	6038.71  0.000000000109118
	6064.52  0.000000000110799
	6090.32  0.000000000102705
	6116.13  0.000000000102935
	6141.94  0.000000000109396
	6167.74  0.000000000097593
	6193.55  0.000000000103012
	6219.35  0.000000000102485
	6245.16  0.000000000096288
	6270.97  0.000000000098324
	6296.77  0.000000000098084
	6322.58  0.000000000096787
	6348.39  0.000000000093252
	6374.19  0.000000000092106
	6400.00  0.000000000096776
	6425.81  0.000000000093717
	6451.61  0.000000000093659
	6477.42  0.000000000098412
	6503.23  0.000000000093798
	6529.03  0.000000000098770
	6554.84  0.000000000096137
	6580.65  0.000000000094421
	6606.45  0.000000000097252
	6632.26  0.000000000093196
	6658.06  0.000000000093757
	6683.87  0.000000000093694
	6709.68  0.000000000094453
	6735.48  0.000000000091133
	6761.29  0.000000000086926
	6787.10  0.000000000092423
	6812.90  0.000000000090236
	6838.71  0.000000000090450
	6864.52  0.000000000087229
	6890.32  0.000000000087989
	6916.13  0.000000000089038
	6941.94  0.000000000091276
	6967.74  0.000000000090203
	6993.55  0.000000000086658
	7019.35  0.000000000088042
	7045.16  0.000000000083941
	7070.97  0.000000000088862
	7096.77  0.000000000083952
	7122.58  0.000000000088402
	7148.39  0.000000000083306
	7174.19  0.000000000087060
	7200.00  0.000000000084767
	7225.81  0.000000000086698
	7251.61  0.000000000082104
	7277.42  0.000000000083771
	7303.23  0.000000000087224
	7329.03  0.000000000084486
	7354.84  0.000000000088961
	7380.65  0.000000000086326
	7406.45  0.000000000080561
	7432.26  0.000000000084092
	7458.06  0.000000000081230
	7483.87  0.000000000079028
	7509.68  0.000000000083466
	7535.48  0.000000000080826
	7561.29  0.000000000078719
	7587.10  0.000000000077728
	7612.90  0.000000000077717
	7638.71  0.000000000081675
	7664.52  0.000000000079111
	7690.32  0.000000000078557
	7716.13  0.000000000083182
	7741.94  0.000000000075050
	7767.74  0.000000000076683
	7793.55  0.000000000079626
	7819.35  0.000000000074054
	7845.16  0.000000000078385
