#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.02"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "5th Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Periodic boundary condition is applied "



ZONE T="014.02 - ALPHA 1.5 - GRID L4 - WING SECTION  1"
AUXDATA GridLevel       = "4"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.5"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "0.81967568"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-4.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.16182              -0.0115              0.0122559            -0.70356522          -0.48177             0.00242789           0.00241119           -0.0                 -0.00028427         
0.162727             -0.0115              0.0121479            -0.7075087           -0.478678            0.00240235           0.00238514           -0.0                 -0.0002871          
0.163634             -0.0115              0.0120376            -0.71145217          -0.475263            0.00237426           0.00235654           -0.0                 -0.00028955         
0.16454              -0.0115              0.0119251            -0.7153913           -0.47148             0.002344             0.00232579           -0.0                 -0.00029164         
0.165445             -0.0115              0.0118105            -0.71932609          -0.467274            0.00231174           0.00229305           -0.0                 -0.00029337         
0.0206989            -0.0115              0.0105745            -0.08999522          -1.20794             0.00497918           0.00490259           -0.0                 0.00086998          
0.0216031            -0.0115              0.010732             -0.09392652          -1.20917             0.00503516           0.00496289           -0.0                 0.00085008          
0.022508             -0.0115              0.0108843            -0.09786087          -1.21009             0.00508142           0.00501322           -0.0                 0.00082973          
0.0234135            -0.0115              0.0110317            -0.10179783          -1.21073             0.00511542           0.0050511            -0.0                 0.00080863          
0.0243195            -0.0115              0.0111743            -0.10573696          -1.21102             0.00514515           0.00508442           0.0                  0.00078819          
0.025226             -0.0115              0.0113126            -0.10967826          -1.21117             0.00516498           0.00510766           -0.0                 0.00076734          
0.0261329            -0.0115              0.0114468            -0.1136213           -1.2111              0.00518179           0.00512765           -0.0                 0.00074712          
0.0270402            -0.0115              0.011577             -0.11756609          -1.21071             0.00519088           0.00513971           -0.0                 0.00072704          
0.0279478            -0.0115              0.0117035            -0.12151217          -1.21033             0.00519918           0.00515077           -0.0                 0.00070781          
0.0288557            -0.0115              0.0118265            -0.12545957          -1.20961             0.00520106           0.00515527           -0.0                 0.00068866          
0.0297639            -0.0115              0.0119461            -0.12940826          -1.20889             0.00520363           0.00516024           -0.0                 0.00067058          
0.0306724            -0.0115              0.0120625            -0.13335826          -1.20807             0.0052043            0.00516317           -0.0                 0.00065297          
0.0315811            -0.0115              0.0121759            -0.13730913          -1.20739             0.00520339           0.0051644            -0.0                 0.0006358           
0.03249              -0.0115              0.0122863            -0.14126087          -1.20655             0.00519895           0.00516198           -0.0                 0.00061885          
0.0333991            -0.0115              0.0123939            -0.14521348          -1.20574             0.00519381           0.00515875           -0.0                 0.00060249          
0.0343084            -0.0115              0.0124987            -0.14916696          -1.20483             0.00518773           0.00515446           0.0                  0.00058663          
0.0352179            -0.0115              0.0126009            -0.1531213           -1.20406             0.00518179           0.0051502            0.0                  0.00057128          
0.0361276            -0.0115              0.0127005            -0.15707652          -1.20326             0.0051744            0.00514441           -0.0                 0.00055621          
0.0370374            -0.0115              0.0127976            -0.16103217          -1.20254             0.00516584           0.00513738           -0.0                 0.00054152          
0.188846             -0.0115              0.00814995           -0.82106957          -0.303958            0.00132169           0.00130172           -0.0                 -0.00022893         
0.189744             -0.0115              0.0079918            -0.82497391          -0.296407            0.0012958            0.00127607           -0.0                 -0.0002253          
0.190641             -0.0115              0.00783303           -0.82887391          -0.288785            0.00127079           0.0012513            -0.0                 -0.00022172         
0.191539             -0.0115              0.00767372           -0.83277826          -0.280857            0.00124686           0.00122762           -0.0                 -0.00021823         
0.192436             -0.0115              0.00751388           -0.83667826          -0.272313            0.00122373           0.00120473           -0.0                 -0.0002148          
0.193334             -0.0115              0.00735357           -0.84058261          -0.263132            0.00120197           0.00118321           -0.0                 -0.00021154         
0.194232             -0.0115              0.00719282           -0.84448696          -0.253907            0.00118114           0.00116262           -0.0                 -0.00020836         
0.103167             -0.0115              0.0155759            -0.44855217          -1.20608             0.00453663           0.00453651           -0.0                 -3.36e-05           
0.103439             -0.0115              0.0155738            -0.44973478          -1.20642             0.00453503           0.0045349            -0.0                 -3.54e-05           
0.103712             -0.0115              0.0155716            -0.45092174          -1.20675             0.00453346           0.00453331           -0.0                 -3.71e-05           
0.103984             -0.0115              0.0155693            -0.45210435          -1.20708             0.00453191           0.00453174           -0.0                 -3.88e-05           
0.134456             -0.0115              0.0145995            -0.5845913           -0.559547            0.00142191           0.00141958           -0.0                 -8.13e-05           
0.134728             -0.0115              0.0145838            -0.58577391          -0.555203            0.00146252           0.00146008           -0.0                 -8.44e-05           
0.135                -0.0115              0.0145681            -0.58695652          -0.551325            0.00150203           0.00149948           -0.0                 -8.74e-05           
0.135276             -0.0115              0.0145519            -0.58815652          -0.54778             0.00154098           0.00153832           -0.0                 -9.05e-05           
0.155453             -0.0115              0.0129535            -0.67588261          -0.498636            0.00252877           0.00251583           -0.0                 -0.00025543         
0.156365             -0.0115              0.0128599            -0.67984783          -0.496541            0.00252274           0.00250926           -0.0                 -0.00026037         
0.157275             -0.0115              0.0127644            -0.68380435          -0.494383            0.00251375           0.00249973           0.0                  -0.00026505         
0.200524             -0.0115              0.00605776           -0.87184348          -0.182589            0.00105771           0.00104074           -0.0                 -0.00018873         
0.201424             -0.0115              0.00589447           -0.87575652          -0.171157            0.00104329           0.00102652           0.0                  -0.00018635         
0.202324             -0.0115              0.00573096           -0.87966957          -0.160492            0.00102998           0.00101338           0.0                  -0.00018415         
0.203225             -0.0115              0.00556723           -0.88358696          -0.150188            0.00101694           0.00100053           -0.0                 -0.00018198         
0.204126             -0.0115              0.00540329           -0.88750435          -0.139348            0.00100289           0.00098668           -0.0                 -0.00017962         
0.205027             -0.0115              0.00523914           -0.89142174          -0.127243            0.0009882            0.00097219           -0.0                 -0.00017712         
0.205929             -0.0115              0.0050748            -0.89534348          -0.113727            0.00097244           0.00095667           0.0                  -0.00017441         
0.206831             -0.0115              0.00491029           -0.89926522          -0.0991726           0.0009576            0.00094205           0.0                  -0.00017184         
0.207734             -0.0115              0.0047456            -0.9031913           -0.084481            0.00094371           0.00092837           -0.0                 -0.00016945         
0.208637             -0.0115              0.00458072           -0.90711739          -0.0704844           0.00093084           0.00091569           0.0                  -0.00016725         
0.20954              -0.0115              0.00441564           -0.91104348          -0.0574402           0.00091849           0.00090352           0.0                  -0.00016515         
0.210444             -0.0115              0.00425036           -0.91497391          -0.0450899           0.00090532           0.00089054           -0.0                 -0.00016289         
0.211348             -0.0115              0.00408486           -0.91890435          -0.0327955           0.00089187           0.00087729           -0.0                 -0.00016059         
0.212253             -0.0115              0.00391914           -0.92283913          -0.0196501           0.00087709           0.00086273           -0.0                 -0.00015806         
0.213147             -0.0115              0.00375532           -0.92672609          -0.00441779          0.00085889           0.0008448            -0.0                 -0.00015494         
0.213998             -0.0115              0.00359914           -0.93042609          0.0127033            0.00084126           0.00082743           -0.0                 -0.00015193         
0.214809             -0.0115              0.00345021           -0.93395217          0.029759             0.000831             0.0008173            -0.0                 -0.00015027         
0.215581             -0.0115              0.00330818           -0.9373087           0.0462214            0.00082054           0.00080697           -0.0                 -0.00014858         
0.178027             -0.0115              -0.00018672          -0.77403043          0.353223             0.00112753           0.0011203            -0.0                 0.00012749          
0.177113             -0.0115              -0.00029228          -0.77005652          0.34961              0.00113367           0.00112597           -0.0                 0.00013194          
0.176199             -0.0115              -0.00040082          -0.76608261          0.345808             0.00114039           0.00113222           0.0                  0.00013634          
0.175286             -0.0115              -0.00051221          -0.76211304          0.341754             0.0011486            0.00113994           0.0                  0.0001408           
0.0851423            -0.0115              0.0154852            -0.37018391          -1.19135             0.00466605           0.00466534           -0.0                 8.12e-05            
0.0858745            -0.0115              0.0154976            -0.37336739          -1.1917              0.00466042           0.00465979           0.0                  7.64e-05            
0.0865718            -0.0115              0.0155087            -0.37639913          -1.192               0.00465465           0.00465409           0.0                  7.18e-05            
0.0872359            -0.0115              0.0155186            -0.37928652          -1.19233             0.00464927           0.00464878           0.0                  6.75e-05            
0.177172             -0.0115              0.0101207            -0.77031304          -0.391635            0.00178454           0.0017624            0.0                  -0.0002802          
0.178071             -0.0115              0.00997686           -0.77422174          -0.385465            0.00174239           0.00172026           -0.0                 -0.00027678         
0.212912             -0.0115              0.00085844           -0.92570435          0.35216              0.00181334           0.00181081           -0.0                 -9.59e-05           
0.212005             -0.0115              0.00090499           -0.92176087          0.358227             0.00177977           0.0017776            -0.0                 -8.8e-05            
0.211086             -0.0115              0.00094883           -0.91776522          0.36414              0.00174593           0.00174409           -0.0                 -8e-05              
0.210167             -0.0115              0.00098926           -0.91376957          0.369795             0.00171284           0.00171132           -0.0                 -7.2e-05            
0.209247             -0.0115              0.00102622           -0.90976957          0.375108             0.00168035           0.00167912           -0.0                 -6.42e-05           
0.126843             -0.0115              0.0149835            -0.5514913           -0.791077            0.00050131           0.00050083           -0.0                 -2.19e-05           
0.127115             -0.0115              0.0149715            -0.55267391          -0.77996             0.00049198           0.00049149           -0.0                 -2.18e-05           
0.127387             -0.0115              0.0149594            -0.55385652          -0.770116            0.00049878           0.00049828           -0.0                 -2.23e-05           
0.127659             -0.0115              0.0149472            -0.55503913          -0.761128            0.00051298           0.00051245           -0.0                 -2.32e-05           
0.144106             -0.0115              0.0139576            -0.62654783          -0.507227            0.00231151           0.00230483           -0.0                 -0.00017557         
0.144836             -0.0115              0.0139014            -0.62972174          -0.506639            0.00234554           0.00233849           -0.0                 -0.00018169         
0.145602             -0.0115              0.0138413            -0.63305217          -0.506183            0.00237781           0.00237037           -0.0                 -0.00018798         
0.146407             -0.0115              0.0137768            -0.63655217          -0.505837            0.00240792           0.00240006           -0.0                 -0.00019443         
0.0492184            -0.0115              -0.0126732           -0.21399304          -0.268213            0.0042602            0.00425275           0.0                  -0.00025184         
0.0483003            -0.0115              -0.0126172           -0.2100013           -0.263925            0.00425959           0.00425123           -0.0                 -0.00026665         
0.0473823            -0.0115              -0.012558            -0.20601             -0.259476            0.00425756           0.00424824           -0.0                 -0.00028156         
0.0464646            -0.0115              -0.0124956           -0.20202             -0.254825            0.0042542            0.00424386           -0.0                 -0.00029652         
0.0455471            -0.0115              -0.0124298           -0.19803087          -0.24994             0.00424987           0.00423843           -0.0                 -0.00031159         
0.0446299            -0.0115              -0.0123607           -0.19404304          -0.244784            0.00424459           0.00423199           -0.0                 -0.00032677         
0.0437129            -0.0115              -0.0122882           -0.19005609          -0.239329            0.00423839           0.00422456           -0.0                 -0.00034206         
0.0427962            -0.0115              -0.0122122           -0.18607043          -0.233553            0.00423134           0.00421621           0.0                  -0.00035747         
0.0418798            -0.0115              -0.0121328           -0.18208609          -0.227439            0.00422331           0.0042068            0.0                  -0.00037301         
0.0409637            -0.0115              -0.0120497           -0.17810304          -0.220983            0.00421383           0.00419588           0.0                  -0.0003886          
0.0400479            -0.0115              -0.0119631           -0.1741213           -0.214194            0.00420305           0.00418357           0.0                  -0.00040424         
0.0391325            -0.0115              -0.0118728           -0.1701413           -0.207032            0.00419098           0.00416989           0.0                  -0.00041995         
0.0878685            -0.0115              0.0155275            -0.38203696          -1.19262             0.00464413           0.0046437            0.0                  6.34e-05            
0.0884709            -0.0115              0.0155355            -0.38465609          -1.19292             0.00463962           0.00463924           0.0                  5.95e-05            
0.0890446            -0.0115              0.0155426            -0.38715043          -1.1932              0.00463542           0.00463508           -0.0                 5.58e-05            
0.089591             -0.0115              0.0155489            -0.38952609          -1.19351             0.00463167           0.00463138           -0.0                 5.23e-05            
0.0901114            -0.0115              0.0155546            -0.3917887           -1.19379             0.00462789           0.00462763           0.0                  4.9e-05             
