#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "3rd Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Symmetric boundary condition is applied "



ZONE T="014.01 - ALPHA 1.36 - GRID L1 - WING SECTION  1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.36"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "0.77257611"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.227296             -0.0115              0.00110266           -0.98824348          0.09033              0.00051373           0.00050432           0.0                  -9.79e-05           
0.227544             -0.0115              0.00105447           -0.98932174          0.0918567            0.00051102           0.00050164           0.0                  -9.75e-05           
0.22778              -0.0115              0.00100852           -0.99034783          0.0932842            0.00050966           0.00050029           0.0                  -9.73e-05           
0.228005             -0.0115              0.00096471           -0.99132609          0.0946035            0.00051014           0.00050073           0.0                  -9.75e-05           
0.224017             -0.0115              0.00173292           -0.97398696          0.0683928            0.00059968           0.0005891            0.0                  -0.00011217         
0.224421             -0.0115              0.00165581           -0.97574348          0.0711892            0.00058755           0.00057713           0.0                  -0.00011015         
0.224807             -0.0115              0.0015822            -0.97742174          0.073815             0.00057622           0.00056596           0.0                  -0.00010825         
0.0219514            -0.0115              -0.00940383          -0.09544087          -0.0320633           0.00354361           0.00347955           0.0                  -0.00067079         
0.0205793            -0.0115              -0.00913238          -0.08947522          -0.0114306           0.00343667           0.00336809           0.0                  -0.00068312         
0.0192751            -0.0115              -0.00886101          -0.08380478          0.00955302           0.00334566           0.00327208           0.0                  -0.00069782         
0.0180357            -0.0115              -0.00858993          -0.07841609          0.0309934            0.00327448           0.0031952            0.0                  -0.00071621         
0.0168582            -0.0115              -0.00831925          -0.07329652          0.0532913            0.00322855           0.00314256           0.0                  -0.00074014         
0.0157396            -0.0115              -0.00804914          -0.06843304          0.0764631            0.00320425           0.00311048           0.0                  -0.00076951         
0.23                 -0.0115              0.00044724           -1.0                 0.0823506            0.0014086            0.0                  0.0                  0.0014086           
0.23                 -0.0115              0.00031956           -1.0                 0.0913405            0.0011528            0.0                  0.0                  0.0011528           
0.212796             -0.0115              0.0008646            -0.9252              0.345978             0.00177626           0.00177381           0.0                  -9.31e-05           
0.211806             -0.0115              0.00091477           -0.92089565          0.350844             0.00173668           0.00173463           0.0                  -8.43e-05           
0.210766             -0.0115              0.00096327           -0.91637391          0.355681             0.00169579           0.00169412           0.0                  -7.53e-05           
0.209675             -0.0115              0.00100948           -0.91163043          0.36032              0.00165449           0.00165318           0.0                  -6.6e-05            
0.208528             -0.0115              0.00105264           -0.90664348          0.364909             0.0016125            0.00161151           0.0                  -5.65e-05           
0.207324             -0.0115              0.00109186           -0.9014087           0.369249             0.00156919           0.0015685            0.0                  -4.67e-05           
0.20606              -0.0115              0.00112611           -0.89591304          0.373387             0.00152554           0.0015251            0.0                  -3.66e-05           
0.204732             -0.0115              0.00115415           -0.89013913          0.377205             0.00148103           0.00148079           0.0                  -2.64e-05           
0.203338             -0.0115              0.0011746            -0.88407826          0.380643             0.00143678           0.00143669           0.0                  -1.59e-05           
0.201874             -0.0115              0.00118585           -0.87771304          0.383667             0.00139137           0.00139136           0.0                  -5.32e-06           
0.200336             -0.0115              0.00118608           -0.87102609          0.385997             0.00134929           0.00134928           0.0                  5.41e-06            
0.198722             -0.0115              0.00117322           -0.8640087           0.388008             0.00130533           0.00130523           0.0                  1.62e-05            
0.197027             -0.0115              0.00114496           -0.85663913          0.388903             0.00126433           0.00126404           0.0                  2.71e-05            
0.195248             -0.0115              0.00109884           -0.84890435          0.389221             0.00122717           0.00122659           0.0                  3.79e-05            
0.125352             -0.0115              0.0150469            -0.5450087           -0.605956            0.00181954           0.001818             0.0                  -7.5e-05            
0.126042             -0.0115              0.0150181            -0.5480087           -0.6003              0.00190963           0.00190792           0.0                  -8.09e-05           
0.126731             -0.0115              0.0149884            -0.55100435          -0.595773            0.00199517           0.00199328           0.0                  -8.69e-05           
0.12742              -0.0115              0.014958             -0.554               -0.592216            0.00207587           0.00207379           0.0                  -9.29e-05           
0.128109             -0.0115              0.0149267            -0.55699565          -0.589425            0.00215187           0.0021496            0.0                  -9.88e-05           
0.128799             -0.0115              0.0148946            -0.55999565          -0.587301            0.00222344           0.00222097           0.0                  -0.00010475         
0.129488             -0.0115              0.0148617            -0.5629913           -0.585709            0.00229065           0.00228797           0.0                  -0.00011066         
0.130177             -0.0115              0.0148279            -0.56598696          -0.584565            0.00235386           0.00235098           0.0                  -0.00011653         
0.00677639           -0.0115              0.00694177           -0.02946257          -0.964188            0.00540827           0.0049904            0.0                  0.00208453          
0.00746439           -0.0115              0.00721899           -0.03245387          -0.999899            0.00513194           0.00478309           0.0                  0.00185979          
0.00819353           -0.0115              0.00749279           -0.03562404          -1.03034             0.00490892           0.00461474           0.0                  0.00167384          
0.00896525           -0.0115              0.00776338           -0.03897935          -1.05681             0.00470282           0.00445381           0.0                  0.00151001          
0.00978115           -0.0115              0.00803105           -0.04252674          -1.07917             0.00455565           0.00434202           0.0                  0.0013787           
0.0106429            -0.0115              0.00829608           -0.04627348          -1.09915             0.0044444            0.00425944           0.0                  0.00126881          
0.0127112            -0.0115              -0.00724398          -0.05526609          0.153378             0.00322682           0.00310279           0.0                  -0.00088603         
0.0118026            -0.0115              -0.00697833          -0.05131565          0.181171             0.00324612           0.00311016           0.0                  -0.00092963         
0.0109404            -0.0115              -0.00671466          -0.04756696          0.209988             0.00327234           0.00312346           0.0                  -0.00097582         
0.0101224            -0.0115              -0.0064534           -0.04401043          0.239392             0.00329078           0.00312869           0.0                  -0.00102009         
0.00934648           -0.0115              -0.00619498          -0.04063687          0.269283             0.00331349           0.00313737           0.0                  -0.0010659          
0.00861061           -0.0115              -0.00593979          -0.03743743          0.299269             0.00332906           0.00313866           0.0                  -0.00110972         
0.00136175           -0.0115              0.00332891           -0.00592065          0.0187942            0.00848577           0.00533929           0.0                  0.00659547          
0.00162997           -0.0115              0.00364296           -0.00708683          -0.10101             0.00842723           0.00564546           0.0                  0.00625676          
0.00192873           -0.0115              0.00395728           -0.00838578          -0.216457            0.0083796            0.00593222           0.0                  0.00591832          
0.217979             -0.0115              0.00286527           -0.94773478          0.0266337            0.0007711            0.0007582            0.0                  -0.00014046         
0.218672             -0.0115              0.00273683           -0.95074783          0.0314578            0.00075248           0.00073984           0.0                  -0.00013737         
0.219331             -0.0115              0.00261424           -0.95361304          0.0360321            0.00073473           0.00072233           0.0                  -0.00013443         
0.202282             -0.0115              0.00573862           -0.87948696          -0.0899878           0.00115058           0.00113205           0.0                  -0.00020569         
0.203723             -0.0115              0.00547666           -0.88575217          -0.0783014           0.0011144            0.0010964            0.0                  -0.00019951         
0.205095             -0.0115              0.00522684           -0.89171739          -0.0673347           0.00108038           0.00106288           0.0                  -0.00019364         
0.206401             -0.0115              0.00498867           -0.89739565          -0.0571349           0.0010494            0.00103238           0.0                  -0.00018826         
0.207646             -0.0115              0.00476167           -0.9028087           -0.0476862           0.00102074           0.00100416           0.0                  -0.00018327         
0.193922             -0.0115              0.0072484            -0.84313913          -0.163217            0.00137657           0.00135503           0.0                  -0.00024259         
0.195761             -0.0115              0.00691825           -0.85113478          -0.146267            0.00132366           0.00130276           0.0                  -0.00023429         
0.23                 -0.0115              0.00057493           -1.0                 0.0553441            0.00068031           0.00043244           0.0                  -0.00052519         
0.197513             -0.0115              0.00660261           -0.85875217          -0.13046             0.00127777           0.00125746           0.0                  -0.00022694         
7.64e-05             -0.0115              0.00071984           -0.00033217          0.913302             0.00514268           0.00101689           0.0                  0.00504114          
0.00013652           -0.0115              0.00097918           -0.00059357          0.843077             0.00568313           0.00143833           0.0                  0.0054981           
0.220431             -0.0115              0.00035569           -0.95839565          0.295912             0.00213937           0.00213254           0.0                  -0.0001708          
0.219824             -0.0115              0.00040366           -0.95575652          0.300897             0.00210484           0.00209846           0.0                  -0.00016368         
0.219187             -0.0115              0.00045268           -0.95298696          0.305899             0.00207031           0.00206439           0.0                  -0.00015646         
0.218519             -0.0115              0.00050264           -0.95008261          0.310921             0.00203526           0.00202979           0.0                  -0.00014911         
0.112249             -0.0115              0.0154494            -0.48803913          -1.14172             0.00439825           0.00439732           0.0                  -9.04e-05           
0.112939             -0.0115              0.0154349            -0.49103913          -1.13742             0.00432107           0.00432006           0.0                  -9.33e-05           
0.113628             -0.0115              0.0154196            -0.49403478          -1.12904             0.00419548           0.00419441           0.0                  -9.49e-05           
0.114318             -0.0115              0.0154036            -0.49703478          -1.11486             0.00399432           0.0039932            0.0                  -9.46e-05           
0.115008             -0.0115              0.0153869            -0.50003478          -1.09198             0.00368866           0.00368753           0.0                  -9.12e-05           
0.115698             -0.0115              0.0153695            -0.50303478          -1.05833             0.00328177           0.00328068           0.0                  -8.46e-05           
0.116388             -0.0115              0.0153514            -0.50603478          -1.01334             0.00281274           0.00281173           0.0                  -7.55e-05           
0.123284             -0.0115              0.0151287            -0.53601739          -0.63248             0.00151979           0.0015187            0.0                  -5.75e-05           
0.123973             -0.0115              0.0151022            -0.53901304          -0.621704            0.00162386           0.00162263           0.0                  -6.32e-05           
0.124663             -0.0115              0.015075             -0.54201304          -0.612976            0.00172414           0.00172275           0.0                  -6.91e-05           
0.134311             -0.0115              0.0146078            -0.58396087          -0.583123            0.00265389           0.00264959           0.0                  -0.00015108         
0.135                -0.0115              0.0145681            -0.58695652          -0.583274            0.00269178           0.00268722           0.0                  -0.00015666         
0.0851981            -0.0115              0.0154862            -0.37042652          -1.14347             0.00466305           0.00466235           0.0                  8.08e-05            
0.0863218            -0.0115              0.0155048            -0.37531217          -1.14342             0.00465415           0.00465357           0.0                  7.35e-05            
0.0873921            -0.0115              0.0155208            -0.37996565          -1.14334             0.00464597           0.00464549           0.0                  6.65e-05            
0.0884115            -0.0115              0.0155347            -0.38439783          -1.14333             0.00463821           0.00463782           0.0                  5.99e-05            
0.0893823            -0.0115              0.0155466            -0.3886187           -1.1433              0.00463115           0.00463084           0.0                  5.37e-05            
0.0903069            -0.0115              0.0155567            -0.3926387           -1.14333             0.00462462           0.00462437           0.0                  4.78e-05            
0.0911875            -0.0115              0.0155652            -0.39646739          -1.14333             0.00461818           0.00461798           0.0                  4.22e-05            
0.00494676           -0.0115              0.00608717           -0.02150765          -0.821548            0.00632333           0.0055973            0.0                  0.0029419           
0.00551869           -0.0115              0.00637605           -0.0239943           -0.876105            0.00601138           0.00540757           0.0                  0.00262582          
0.00612822           -0.0115              0.00666086           -0.02664443          -0.922943            0.00567646           0.00517686           0.0                  0.00232857          
0.22822              -0.0115              0.00092294           -0.99226087          0.095805             0.00051223           0.00050277           0.0                  -9.8e-05            
0.228424             -0.0115              0.00088312           -0.99314783          0.0968794            0.00051471           0.00050519           0.0                  -9.86e-05           
0.221127             -0.0115              0.00227885           -0.96142174          0.0484537            0.00068478           0.00067305           0.0                  -0.0001262          
0.221669             -0.0115              0.00217701           -0.96377826          0.0522196            0.00066932           0.0006578            0.0                  -0.00012366         
0.222186             -0.0115              0.00207978           -0.96602609          0.0557586            0.00065413           0.00064281           0.0                  -0.00012116         
0.222678             -0.0115              0.00198695           -0.96816522          0.0591855            0.00063966           0.00062854           0.0                  -0.00011877         
0.0337614            -0.0115              -0.011265            -0.1467887           -0.179859            0.00419692           0.00416408           0.0                  -0.00052399         
0.0318099            -0.0115              -0.0110095           -0.13830391          -0.15879             0.00413565           0.00409813           0.0                  -0.00055581         
0.0299538            -0.0115              -0.0107486           -0.13023391          -0.137498            0.00406301           0.00402082           0.0                  -0.000584           
0.0281884            -0.0115              -0.0104835           -0.12255826          -0.115984            0.00397688           0.00393011           0.0                  -0.0006081          
0.107119             -0.0115              -0.0105484           -0.46573478          -0.151423            0.00295632           0.00293653           0.0                  0.00034147          
0.104816             -0.0115              -0.0108109           -0.45572174          -0.168356            0.0030307            0.003012             0.0                  0.0003362           
0.102512             -0.0115              -0.0110626           -0.44570435          -0.185148            0.00310616           0.00308862           0.0                  0.00032968          
0.100207             -0.0115              -0.0113029           -0.43568261          -0.201692            0.00318265           0.00316635           0.0                  0.00032174          
0.0979014            -0.0115              -0.0115311           -0.42565826          -0.217933            0.00325982           0.00324483           0.0                  0.00031226          
0.0955944            -0.0115              -0.0117468           -0.41562783          -0.233746            0.00333769           0.00332407           0.0                  0.00030117          
0.0932866            -0.0115              -0.0119493           -0.40559391          -0.24904             0.00341586           0.00340367           0.0                  0.00028832          
0.0909778            -0.0115              -0.0121379           -0.39555565          -0.263653            0.00349407           0.00348334           0.0                  0.00027367          
0.0886683            -0.0115              -0.0123121           -0.38551435          -0.277448            0.00357206           0.0035628            0.0                  0.00025711          
0.0863581            -0.0115              -0.0124713           -0.37547             -0.290197            0.0036484            0.00364059           0.0                  0.00023857          
0.0840474            -0.0115              -0.0126149           -0.36542348          -0.301839            0.00372317           0.00371677           0.0                  0.00021814          
0.0817361            -0.0115              -0.0127425           -0.35537435          -0.31214             0.00379463           0.00378957           0.0                  0.00019578          
0.0794245            -0.0115              -0.0128537           -0.34532391          -0.321183            0.00386524           0.00386143           0.0                  0.00017171          
0.0771127            -0.0115              -0.0129481           -0.33527261          -0.328369            0.00392669           0.00392398           0.0                  0.00014572          
0.0748009            -0.0115              -0.0130254           -0.3252213           -0.334703            0.00399135           0.0039896            0.0                  0.00011841          
0.0724891            -0.0115              -0.0130853           -0.31517             -0.338409            0.00403859           0.0040376            0.0                  8.93e-05            
0.0701777            -0.0115              -0.0131276           -0.30512043          -0.342161            0.00410025           0.00409982           0.0                  5.92e-05            
0.0678666            -0.0115              -0.0131521           -0.29507217          -0.342505            0.00414191           0.00414182           0.0                  2.77e-05            
0.0655562            -0.0115              -0.0131585           -0.28502696          -0.341479            0.00418436           0.00418435           0.0                  -4.85e-06           
0.0632465            -0.0115              -0.0131467           -0.27498478          -0.339319            0.00421698           0.00421681           0.0                  -3.83e-05           
0.0609379            -0.0115              -0.0131166           -0.26494739          -0.335344            0.00425078           0.00425016           0.0                  -7.25e-05           
0.0586303            -0.0115              -0.013068            -0.25491435          -0.329984            0.00427487           0.00427352           0.0                  -0.00010734         
0.0563242            -0.0115              -0.0130007           -0.24488783          -0.323207            0.00429679           0.00429441           0.0                  -0.00014284         
0.0402365            -0.0115              -0.0119812           -0.1749413           -0.237617            0.00430671           0.00428708           0.0                  -0.00041072         
0.0379696            -0.0115              -0.0117526           -0.16508522          -0.219455            0.00428047           0.00425672           0.0                  -0.00045034         
0.035813             -0.0115              -0.0115133           -0.1557087           -0.200095            0.00424382           0.00421561           0.0                  -0.0004885          
0.130866             -0.0115              0.0147934            -0.56898261          -0.583791            0.00241305           0.00240994           0.0                  -0.00012238         
0.131555             -0.0115              0.014758             -0.57197826          -0.583304            0.00246827           0.00246494           0.0                  -0.00012818         
0.132244             -0.0115              0.0147217            -0.57497391          -0.583041            0.00251976           0.00251619           0.0                  -0.00013396         
0.132933             -0.0115              0.0146846            -0.57796957          -0.582948            0.00256771           0.00256391           0.0                  -0.0001397          
0.133622             -0.0115              0.0146466            -0.58096522          -0.582968            0.00261228           0.00260823           0.0                  -0.0001454          
0.0115525            -0.0115              0.0085587            -0.05022826          -1.11634             0.00438336           0.00422117           0.0                  0.00118132          
0.0125118            -0.0115              0.0088191            -0.05439913          -1.13123             0.00436571           0.00422183           0.0                  0.00111157          
0.146097             -0.0115              -0.0049143           -0.63520435          0.144262             0.00177571           0.0017531            0.0                  0.00028248          
0.143812             -0.0115              -0.00528206          -0.62526957          0.127215             0.00183418           0.00181097           0.0                  0.00029086          
0.141526             -0.0115              -0.00564836          -0.61533043          0.110059             0.00189622           0.00187247           0.0                  0.00029916          
0.13924              -0.0115              -0.00601252          -0.6053913           0.0927702            0.00196181           0.00193759           0.0                  0.00030735          
0.136952             -0.0115              -0.00637388          -0.59544348          0.0753905            0.00202931           0.00200469           0.0                  0.00031512          
0.223146             -0.0115              0.00189832           -0.9702              0.0623843            0.00062573           0.0006148            0.0                  -0.00011648         
0.223592             -0.0115              0.00181371           -0.97213913          0.0654859            0.00061231           0.00060155           0.0                  -0.00011426         
8.37e-06             -0.0115              0.0002298            -3.639e-05           1.0297               0.00390893           0.00028037           0.0                  0.00389886          
3.38e-05             -0.0115              0.00046991           -0.00014696          0.976151             0.00455477           0.0006266            0.0                  0.00451147          
