 224.6683654785 -11.5000000000   1.6086509228   0.9768189788  -0.2236615121   0.0161313880   0.0000111838   0.0001226465
 224.3389282227 -11.5000000000   1.6715583801   0.9753866196  -0.2235270739   0.0161518790   0.0000109505   0.0001183979
 223.9929962158 -11.5000000000   1.7374866009   0.9738826156  -0.2234000415   0.0161192566   0.0000102124   0.0001146694
 223.6297302246 -11.5000000000   1.8065726757   0.9723031521  -0.2232796848   0.0160210561   0.0000090834   0.0001112172
 223.2482910156 -11.5000000000   1.8789620399   0.9706447721  -0.2231646180   0.0158544257   0.0000077997   0.0001079120
 222.8477325439 -11.5000000000   1.9548099041   0.9689031839  -0.2230552584   0.0156271346   0.0000065631   0.0001046551
 222.4271240234 -11.5000000000   2.0342791080   0.9670744538  -0.2229497731   0.0153409000   0.0000054018   0.0001014492
 221.9854583740 -11.5000000000   2.1175405979   0.9651541710  -0.2228480130   0.0149957156   0.0000042460   0.0000981312
 221.5216674805 -11.5000000000   2.2047729492   0.9631376863  -0.2227423638   0.0146118291   0.0000032093   0.0000946929
 221.0346374512 -11.5000000000   2.2961635590   0.9610201716  -0.2226414233   0.0142145548   0.0000024107   0.0000911783
 220.5232238770 -11.5000000000   2.3919093609   0.9587966204  -0.2225580812   0.0138219465   0.0000013536   0.0000877024
 219.9861907959 -11.5000000000   2.4922196865   0.9564617276  -0.2224480808   0.0134465108   0.0000005656   0.0000844180
 219.4222717285 -11.5000000000   2.5973184109   0.9540098906  -0.2223197818   0.0130987214   0.0000007192   0.0000813260
 218.8301239014 -11.5000000000   2.7074420452   0.9514353275  -0.2221679538   0.0127869416   0.0000011431   0.0000785348
 218.2083129883 -11.5000000000   2.8228394985   0.9487317801  -0.2220998406   0.0125205927   0.0000030670   0.0000761596
 217.5553588867 -11.5000000000   2.9437696934   0.9458928704  -0.2220906913   0.0122968480   0.0000033443   0.0000741460
 216.8697357178 -11.5000000000   3.0705070496   0.9429119229  -0.2220611572   0.0121135022   0.0000020887   0.0000725254
 216.1497650146 -11.5000000000   3.2033452988   0.9397816062  -0.2219145596   0.0119645689   0.0000035288   0.0000712467
 215.3937683105 -11.5000000000   3.3425993919   0.9364946485  -0.2215490341   0.0118494844   0.0000034265   0.0000701106
 214.5999298096 -11.5000000000   3.4886050224   0.9330431819  -0.2211972475   0.0117626153   0.0000122795   0.0000688746
 213.7663574219 -11.5000000000   3.6417090893   0.9294189215  -0.2215107679   0.0116920248   0.0000246301   0.0000677293
 212.8910827637 -11.5000000000   3.8022761345   0.9256134033  -0.2220985293   0.0115771592   0.0000223396   0.0000665495
 211.9720001221 -11.5000000000   3.9706923962   0.9216173887  -0.2219686806   0.0114102364   0.0000134905   0.0000652187
 211.0069427490 -11.5000000000   4.1473670006   0.9174215198  -0.2215371430   0.0112297293   0.0000113183   0.0000643564
 209.9935913086 -11.5000000000   4.3327288628   0.9130156040  -0.2204137146   0.0109958015   0.0000366819   0.0000631609
 208.9295501709 -11.5000000000   4.5272035599   0.9083893299  -0.2219709307   0.0108044259   0.0000670379   0.0000613580
 207.8122863770 -11.5000000000   4.7312302589   0.9035316706  -0.2233140469   0.0105466265   0.0000603822   0.0000595775
 206.6809539795 -11.5000000000   4.9376535416   0.8986128569  -0.2216096520   0.0102745984   0.0000762039   0.0000583435
 205.5506591797 -11.5000000000   5.1437416077   0.8936985135  -0.2229697406   0.0101317856   0.0001191675   0.0000570805
 204.4213104248 -11.5000000000   5.3494844437   0.8887882829  -0.2253905237   0.0099127432   0.0001200268   0.0000552160
 203.2928924561 -11.5000000000   5.5548558235   0.8838821650  -0.2251943201   0.0096845105   0.0001074462   0.0000537429
 202.1653442383 -11.5000000000   5.7598385811   0.8789797425  -0.2254570723   0.0095700435   0.0001132667   0.0000523945
 201.0386047363 -11.5000000000   5.9644250870   0.8740808964  -0.2265701443   0.0094510531   0.0001089540   0.0000510509
 199.9126434326 -11.5000000000   6.1685962677   0.8691853881  -0.2269654721   0.0092657469   0.0000907240   0.0000498208
 198.7873992920 -11.5000000000   6.3723182678   0.8642930388  -0.2271073759   0.0090788715   0.0000702164   0.0000485169
 197.6628417969 -11.5000000000   6.5755572319   0.8594036698  -0.2268294394   0.0089135459   0.0000522050   0.0000470541
 196.5388793945 -11.5000000000   6.7782773972   0.8545168638  -0.2264000326   0.0087682195   0.0000427303   0.0000454517
 195.4154968262 -11.5000000000   6.9804425240   0.8496326208  -0.2261418700   0.0086259507   0.0000402312   0.0000438138
 194.2926177979 -11.5000000000   7.1820030212   0.8447505236  -0.2261923701   0.0084703052   0.0000361946   0.0000421975
 193.1702117920 -11.5000000000   7.3828988075   0.8398705125  -0.2258728743   0.0083174482   0.0000323129   0.0000406582
 192.0481872559 -11.5000000000   7.5830664635   0.8349921107  -0.2259050012   0.0081601627   0.0000287710   0.0000391979
 190.9265289307 -11.5000000000   7.7824339867   0.8301153183  -0.2257708907   0.0080108866   0.0000212673   0.0000377072
 189.8051452637 -11.5000000000   7.9809255600   0.8252397776  -0.2254596055   0.0078797862   0.0000156285   0.0000363116
 188.6839904785 -11.5000000000   8.1784553528   0.8203651905  -0.2253492177   0.0077653322   0.0000104347   0.0000351455
 187.5630035400 -11.5000000000   8.3749322891   0.8154913187  -0.2250379026   0.0076722265   0.0000056775   0.0000340244
 186.4421234131 -11.5000000000   8.5702466965   0.8106179237  -0.2249039710   0.0075935284   0.0000020313   0.0000330088
 185.3212890625 -11.5000000000   8.7642621994   0.8057447076  -0.2246694267   0.0075354362   0.0000023030   0.0000321787
 184.2004241943 -11.5000000000   8.9568405151   0.8008714318  -0.2244434953   0.0074861636   0.0000048983   0.0000313938
 183.0794677734 -11.5000000000   9.1478271484   0.7959976792  -0.2242018580   0.0074390285   0.0000058262   0.0000306133
 181.9583435059 -11.5000000000   9.3370656967   0.7911232114  -0.2239819467   0.0073836716   0.0000045318   0.0000297456
 180.8369750977 -11.5000000000   9.5243911743   0.7862477303  -0.2237938344   0.0073220846   0.0000027199   0.0000289269
 179.7153167725 -11.5000000000   9.7096271515   0.7813709378  -0.2236806154   0.0072640274   0.0000091560   0.0000281567
 178.5932922363 -11.5000000000   9.8925952911   0.7764925957  -0.2237354964   0.0071978308   0.0000191575   0.0000271846
 177.4708099365 -11.5000000000  10.0731163025   0.7716122270  -0.2239646316   0.0071308007   0.0000304035   0.0000263768
 176.3478240967 -11.5000000000  10.2510166168   0.7667296529  -0.2243864238   0.0070860148   0.0000433285   0.0000261447
 175.2242736816 -11.5000000000  10.4261245727   0.7618446946  -0.2252141237   0.0070593902   0.0000564598   0.0000261555
 174.1000976562 -11.5000000000  10.5982961655   0.7569569349  -0.2264679223   0.0070386436   0.0000668243   0.0000256470
 172.9752349854 -11.5000000000  10.7673950195   0.7520662546  -0.2282337546   0.0070154499   0.0000730618   0.0000245507
 171.8496246338 -11.5000000000  10.9332952499   0.7471722960  -0.2306074500   0.0069882781   0.0000740437   0.0000233371
 170.7232360840 -11.5000000000  11.0958976746   0.7422749400  -0.2336452901   0.0069620470   0.0000682584   0.0000222372
 169.5959930420 -11.5000000000  11.2551069260   0.7373738885  -0.2372671068   0.0069374563   0.0000549366   0.0000212272
 168.4678802490 -11.5000000000  11.4108667374   0.7324690223  -0.2413384914   0.0069131451   0.0000355981   0.0000202915
 167.3388671875 -11.5000000000  11.5631551743   0.7275602818  -0.2457809150   0.0068901754   0.0000173763   0.0000195201
 166.2088928223 -11.5000000000  11.7119560242   0.7226473689  -0.2514222860   0.0068697147   0.0000015352   0.0000188634
 165.0779418945 -11.5000000000  11.8572759628   0.7177301645  -0.2581596375   0.0068550208   0.0000267664   0.0000182086
 163.9459686279 -11.5000000000  11.9991302490   0.7128085494  -0.2653314471   0.0068464265   0.0000597886   0.0000176546
 162.8129577637 -11.5000000000  12.1375417709   0.7078824043  -0.2732697129   0.0068389499   0.0000936934   0.0000172484
 161.6788787842 -11.5000000000  12.2725543976   0.7029516697  -0.2818291783   0.0068312078   0.0001298845   0.0000169306
 160.5437011719 -11.5000000000  12.4042158127   0.6980161071  -0.2909345627   0.0068229679   0.0001678148   0.0000166928
 159.4073944092 -11.5000000000  12.5325803757   0.6930756569  -0.3005029261   0.0068136277   0.0002071259   0.0000165116
 158.2699432373 -11.5000000000  12.6577072144   0.6881301999  -0.3104496300   0.0068019601   0.0002475978   0.0000163853
 157.1312866211 -11.5000000000  12.7796564102   0.6831794977  -0.3206757009   0.0067879092   0.0002892101   0.0000162966
 155.9914398193 -11.5000000000  12.8984842300   0.6782236695  -0.3310799599   0.0067724101   0.0003319729   0.0000162135
 154.8503265381 -11.5000000000  13.0142459869   0.6732622981  -0.3415647745   0.0067561837   0.0003760841   0.0000161897
 153.7079620361 -11.5000000000  13.1269922257   0.6682955027  -0.3520397544   0.0067396425   0.0004218118   0.0000162218
 152.5642700195 -11.5000000000  13.2367715836   0.6633229256  -0.3624435365   0.0067241257   0.0004687580   0.0000162552
 151.4192504883 -11.5000000000  13.3436317444   0.6583445668  -0.3726388514   0.0067112688   0.0005154024   0.0000163272
 150.3111572266 -11.5000000000  13.4441900253   0.6535267830  -0.3823760748   0.0067034983   0.0005602913   0.0000164688
 149.2556152344 -11.5000000000  13.5374126434   0.6489374638  -0.3914930522   0.0067012799   0.0006023129   0.0000166452
 148.2501220703 -11.5000000000  13.6239204407   0.6445657611  -0.4000553191   0.0067040827   0.0006406416   0.0000167838
 147.2923431396 -11.5000000000  13.7042732239   0.6404014826  -0.4079607129   0.0067115044   0.0006744962   0.0000168524
 146.3800201416 -11.5000000000  13.7789745331   0.6364348531  -0.4151751995   0.0067219315   0.0007095291   0.0000170099
 145.5110168457 -11.5000000000  13.8484849930   0.6326565742  -0.4214001894   0.0067309029   0.0007502619   0.0000175698
 144.6832733154 -11.5000000000  13.9132165909   0.6290577054  -0.4272873998   0.0067393505   0.0007925658   0.0000184279
 143.8948364258 -11.5000000000  13.9735469818   0.6256297231  -0.4331065118   0.0067513557   0.0008374081   0.0000192372
 143.1438598633 -11.5000000000  14.0298156738   0.6223645806  -0.4383524656   0.0067651169   0.0008832419   0.0000199924
 142.4285736084 -11.5000000000  14.0823354721   0.6192546487  -0.4432727993   0.0067791468   0.0009281153   0.0000208012
 141.7472686768 -11.5000000000  14.1313915253   0.6162924767  -0.4478116632   0.0067931432   0.0009747575   0.0000216278
 141.0983428955 -11.5000000000  14.1772470474   0.6134710312  -0.4520171881   0.0068070423   0.0010229291   0.0000223442
 140.4802703857 -11.5000000000  14.2201395035   0.6107837558  -0.4559222460   0.0068207430   0.0010722168   0.0000228976
 139.8915863037 -11.5000000000  14.2602901459   0.6082242727  -0.4595602751   0.0068343016   0.0011219247   0.0000232828
 139.3308868408 -11.5000000000  14.2979001999   0.6057864428  -0.4629603326   0.0068479199   0.0011713780   0.0000235469
 138.7968444824 -11.5000000000  14.3331518173   0.6034645438  -0.4661504626   0.0068620495   0.0012198782   0.0000237191
 138.2881927490 -11.5000000000  14.3662137985   0.6012530327  -0.4691553116   0.0068769865   0.0012667208   0.0000238091
 137.8037567139 -11.5000000000  14.3972406387   0.5991467834  -0.4719942510   0.0068927994   0.0013114000   0.0000239141
 137.3423461914 -11.5000000000  14.4263734817   0.5971406102  -0.4746843576   0.0069096307   0.0013537057   0.0000241055
 136.9028778076 -11.5000000000  14.4537439346   0.5952299237  -0.4772390425   0.0069276360   0.0013936352   0.0000243953
 136.4843292236 -11.5000000000  14.4794721603   0.5934101343  -0.4796684980   0.0069466862   0.0014313159   0.0000247770
 136.0856933594 -11.5000000000  14.5036697388   0.5916769505  -0.4819807708   0.0069663916   0.0014668478   0.0000251788
 135.7060089111 -11.5000000000  14.5264387131   0.5900261402  -0.4841812849   0.0069866269   0.0015002009   0.0000255172
 135.3444061279 -11.5000000000  14.5478734970   0.5884539485  -0.4862720370   0.0070074778   0.0015315805   0.0000257675
 135.0000000000 -11.5000000000  14.5680608749   0.5869565010  -0.4882749319   0.0070288768   0.0015617670   0.0000259712
 134.6585235596 -11.5000000000  14.5878591538   0.5854718685  -0.4902425408   0.0070509836   0.0015915416   0.0000261859
 134.3170471191 -11.5000000000  14.6074409485   0.5839871764  -0.4922078252   0.0070741298   0.0016211581   0.0000264217
 133.9755401611 -11.5000000000  14.6268081665   0.5825023651  -0.4941707253   0.0070982841   0.0016506561   0.0000266448
 133.6340332031 -11.5000000000  14.6459617615   0.5810175538  -0.4961240888   0.0071239132   0.0016794993   0.0000268349
 133.2925109863 -11.5000000000  14.6649007797   0.5795326829  -0.4980777800   0.0071514542   0.0017060493   0.0000270292
 132.9509735107 -11.5000000000  14.6836271286   0.5780476928  -0.5000603199   0.0071809264   0.0017281447   0.0000271982
 132.6094360352 -11.5000000000  14.7021408081   0.5765627623  -0.5021215677   0.0072128195   0.0017467029   0.0000272701
 132.2678833008 -11.5000000000  14.7204446793   0.5750777721  -0.5041564703   0.0072453199   0.0017665932   0.0000272814
 131.9263153076 -11.5000000000  14.7385377884   0.5735926628  -0.5060297251   0.0072762156   0.0017926914   0.0000273248
 131.5847320557 -11.5000000000  14.7564220429   0.5721075535  -0.5077143908   0.0073063220   0.0018227298   0.0000274467
 131.2431488037 -11.5000000000  14.7740993500   0.5706223845  -0.5095425844   0.0073405914   0.0018512972   0.0000275650
 130.9015502930 -11.5000000000  14.7915697098   0.5691371560  -0.5115242004   0.0073780864   0.0018792951   0.0000276446
 130.5599365234 -11.5000000000  14.8088340759   0.5676519275  -0.5134131908   0.0074157529   0.0019060078   0.0000277323
 130.2183074951 -11.5000000000  14.8258943558   0.5661665797  -0.5153001547   0.0074549476   0.0019305288   0.0000278099
 129.8766784668 -11.5000000000  14.8427505493   0.5646812320  -0.5171647072   0.0074956599   0.0019548137   0.0000278344
 129.5350494385 -11.5000000000  14.8594036102   0.5631958842  -0.5190108418   0.0075379396   0.0019788623   0.0000277890
 129.1933898926 -11.5000000000  14.8758535385   0.5617104173  -0.5208466053   0.0075812442   0.0020025983   0.0000277253
 128.8517303467 -11.5000000000  14.8921003342   0.5602248907  -0.5226729512   0.0076258541   0.0020261179   0.0000277446
 128.5100555420 -11.5000000000  14.9081449509   0.5587393641  -0.5244895220   0.0076723113   0.0020495518   0.0000278547
 128.1683807373 -11.5000000000  14.9239873886   0.5572538376  -0.5262928009   0.0077210558   0.0020729457   0.0000279498
 127.8266983032 -11.5000000000  14.9396276474   0.5557682514  -0.5280790329   0.0077717248   0.0020961766   0.0000279785
 127.4850006104 -11.5000000000  14.9550666809   0.5542826056  -0.5298494101   0.0078237597   0.0021191381   0.0000279717
 127.1432876587 -11.5000000000  14.9703054428   0.5527969003  -0.5316042900   0.0078771878   0.0021418224   0.0000279737
 126.8015747070 -11.5000000000  14.9853439331   0.5513111949  -0.5333460569   0.0079320213   0.0021642651   0.0000280010
 126.4598541260 -11.5000000000  15.0001821518   0.5498254299  -0.5350763798   0.0079885647   0.0021865186   0.0000280328
 126.1181182861 -11.5000000000  15.0148229599   0.5483396649  -0.5367941260   0.0080469530   0.0022085607   0.0000280678
 125.7763748169 -11.5000000000  15.0292654038   0.5468537807  -0.5384992361   0.0081074676   0.0022303916   0.0000281373
 125.4346313477 -11.5000000000  15.0435113907   0.5453679562  -0.5401901603   0.0081704250   0.0022520563   0.0000282191
 125.0928726196 -11.5000000000  15.0575609207   0.5438820720  -0.5418676138   0.0082356725   0.0022735882   0.0000282568
 124.7511062622 -11.5000000000  15.0714168549   0.5423961282  -0.5435299873   0.0083028451   0.0022949856   0.0000282402
 124.4093322754 -11.5000000000  15.0850772858   0.5409101248  -0.5451775193   0.0083715376   0.0023161883   0.0000282067
 124.0675506592 -11.5000000000  15.0985450745   0.5394241214  -0.5468121767   0.0084417798   0.0023371251   0.0000281768
 123.7257614136 -11.5000000000  15.1118202210   0.5379381180  -0.5484367013   0.0085135149   0.0023577646   0.0000281713
 123.3839645386 -11.5000000000  15.1249027252   0.5364519954  -0.5500519872   0.0085868808   0.0023781722   0.0000282464
 123.0421600342 -11.5000000000  15.1377944946   0.5349659324  -0.5516581535   0.0086623915   0.0023984485   0.0000283711
 122.7003555298 -11.5000000000  15.1504945755   0.5334798098  -0.5532519817   0.0087404158   0.0024186373   0.0000284702
 122.3585357666 -11.5000000000  15.1630039215   0.5319936275  -0.5548312664   0.0088210115   0.0024387948   0.0000285339
 122.0167083740 -11.5000000000  15.1753244400   0.5305074453  -0.5563936234   0.0089042187   0.0024590001   0.0000285735
 121.6748809814 -11.5000000000  15.1874542236   0.5290212035  -0.5579373240   0.0089899562   0.0024791663   0.0000286026
 121.3330459595 -11.5000000000  15.1993961334   0.5275349617  -0.5594666004   0.0090778247   0.0024990875   0.0000286353
 120.9911956787 -11.5000000000  15.2111492157   0.5260486603  -0.5609859228   0.0091676973   0.0025186390   0.0000286761
 120.6493453979 -11.5000000000  15.2227144241   0.5245623589  -0.5624988079   0.0092594335   0.0025378990   0.0000287094
 120.3074874878 -11.5000000000  15.2340927124   0.5230760574  -0.5639992952   0.0093527585   0.0025570220   0.0000287720
 119.9656295776 -11.5000000000  15.2452840805   0.5215896964  -0.5654844046   0.0094476519   0.0025761849   0.0000289108
 119.6237564087 -11.5000000000  15.2562894821   0.5201032758  -0.5669512749   0.0095447814   0.0025953522   0.0000290878
 119.2818832397 -11.5000000000  15.2671098709   0.5186168551  -0.5684092641   0.0096448939   0.0026142709   0.0000292534
 118.9400024414 -11.5000000000  15.2777452469   0.5171304345  -0.5698644519   0.0097483722   0.0026329963   0.0000293955
 118.5981140137 -11.5000000000  15.2881965637   0.5156439543  -0.5713059902   0.0098553048   0.0026516933   0.0000295196
 118.2562255859 -11.5000000000  15.2984638214   0.5141574740  -0.5727267861   0.0099654831   0.0026703633   0.0000296253
 117.9143295288 -11.5000000000  15.3085479736   0.5126709938  -0.5741299391   0.0100786798   0.0026889581   0.0000297175
 117.5724258423 -11.5000000000  15.3184490204   0.5111844540  -0.5755246282   0.0101946648   0.0027074609   0.0000298406
 117.2305145264 -11.5000000000  15.3281679153   0.5096979141  -0.5769129992   0.0103130918   0.0027256678   0.0000300166
 116.8886032104 -11.5000000000  15.3377046585   0.5082113147  -0.5782948732   0.0104338536   0.0027432353   0.0000302408
 116.5466842651 -11.5000000000  15.3470602035   0.5067247152  -0.5796667933   0.0105570676   0.0027603642   0.0000305113
 116.2047576904 -11.5000000000  15.3562355041   0.5052380562  -0.5810169578   0.0106822699   0.0027779043   0.0000308140
 115.8628311157 -11.5000000000  15.3652296066   0.5037514567  -0.5823336840   0.0108089820   0.0027963747   0.0000311478
 115.5208969116 -11.5000000000  15.3740434647   0.5022647977  -0.5836343765   0.0109376153   0.0028149788   0.0000315071
 115.1789627075 -11.5000000000  15.3826780319   0.5007780790  -0.5849614739   0.0110697448   0.0028330267   0.0000318811
 114.8370208740 -11.5000000000  15.3911333084   0.4992913902  -0.5862861872   0.0112055847   0.0028510483   0.0000322704
 114.4950790405 -11.5000000000  15.3994102478   0.4978047013  -0.5875756741   0.0113443844   0.0028696170   0.0000326827
 114.1531219482 -11.5000000000  15.4075098038   0.4963179231  -0.5888430476   0.0114858998   0.0028885249   0.0000331451
 113.8111724854 -11.5000000000  15.4154319763   0.4948311746  -0.5901194215   0.0116310734   0.0029061285   0.0000335996
 113.4692153931 -11.5000000000  15.4231786728   0.4933444262  -0.5914230347   0.0117806820   0.0029192860   0.0000339371
 113.1272506714 -11.5000000000  15.4307479858   0.4918576181  -0.5928283930   0.0119342227   0.0029275585   0.0000341384
 112.7852859497 -11.5000000000  15.4381437302   0.4903708100  -0.5941646099   0.0120902453   0.0029351157   0.0000343685
 112.4433135986 -11.5000000000  15.4453639984   0.4888839722  -0.5952376127   0.0122460239   0.0029485053   0.0000349643
