#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "013.12"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "013"
DATASETAUXDATA SubmissionDate  = "2024-11-05"
DATASETAUXDATA Name            = "Hadar Ben-Gida"
DATASETAUXDATA Email           = "bengida@technion.ac.il"
DATASETAUXDATA Institution     = "Technion - Israel Institute of Technology"
DATASETAUXDATA SolverName      = "SU2 v8.0.1"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA-EDW-MC-QCR"
DATASETAUXDATA GridId          = "Cadence supplied Unstructured Grids & O-type home-made Structured Grids"
DATASETAUXDATA Notes           = ""



ZONE T="013.12 - ALPHA 3.00 GRID LEVEL 1"
0.11086903 0.01547636 0.00000000 0.48203925 -1.06994497 0.37927293 -999 -999
0.11017915 0.01548878 0.00000000 0.47903978 -1.07790492 0.37478632 -999 -999
0.10948926 0.01550050 0.00000000 0.47604026 -1.08576386 0.37001266 -999 -999
0.10879936 0.01551152 0.00000000 0.47304068 -1.09353444 0.36503217 -999 -999
0.10810944 0.01552184 0.00000000 0.47004106 -1.10137590 0.35977103 -999 -999
0.10741952 0.01553148 0.00000000 0.46704140 -1.10919432 0.35441035 -999 -999
0.10672959 0.01554043 0.00000000 0.46404170 -1.11704421 0.34882207 -999 -999
0.10603965 0.01554870 0.00000000 0.46104196 -1.12486404 0.34307279 -999 -999
0.10534970 0.01555630 0.00000000 0.45804218 -1.13271169 0.33711965 -999 -999
0.10465975 0.01556321 0.00000000 0.45504238 -1.14057493 0.33102700 -999 -999
0.10396979 0.01556945 0.00000000 0.45204255 -1.14846066 0.32474008 -999 -999
0.10327982 0.01557501 0.00000000 0.44904269 -1.15634917 0.31825802 -999 -999
0.10258985 0.01557990 0.00000000 0.44604281 -1.16424748 0.31161161 -999 -999
0.10189987 0.01558412 0.00000000 0.44304291 -1.17219942 0.30477307 -999 -999
0.10120989 0.01558768 0.00000000 0.44004299 -1.18018888 0.29776268 -999 -999
0.10051990 0.01559057 0.00000000 0.43704306 -1.18822369 0.29053391 -999 -999
0.09982992 0.01559280 0.00000000 0.43404312 -1.19629878 0.28308598 -999 -999
0.09913993 0.01559437 0.00000000 0.43104318 -1.20442299 0.27539168 -999 -999
0.09844994 0.01559528 0.00000000 0.42804322 -1.21262218 0.26744225 -999 -999
0.09775995 0.01559554 0.00000000 0.42504327 -1.22090928 0.25921149 -999 -999
0.09706996 0.01559514 0.00000000 0.42204331 -1.22928115 0.25066256 -999 -999
0.09637997 0.01559408 0.00000000 0.41904336 -1.23772995 0.24167972 -999 -999
0.09568999 0.01559237 0.00000000 0.41604342 -1.24627686 0.23213779 -999 -999
0.09500000 0.01559001 0.00000000 0.41304348 -1.25489473 0.22210981 -999 -999
0.09431002 0.01558699 0.00000000 0.41004355 -1.26387312 0.21113747 -999 -999
0.09358554 0.01558313 0.00000000 0.40689364 -1.27347758 0.19876284 -999 -999
0.09282484 0.01557830 0.00000000 0.40358626 -1.28371986 0.18478172 -999 -999
0.09202611 0.01557238 0.00000000 0.40011353 -1.29469003 0.16865672 -999 -999
0.09118745 0.01556522 0.00000000 0.39646719 -1.30637808 0.14981595 -999 -999
0.09030687 0.01555668 0.00000000 0.39263859 -1.31880710 0.12731417 -999 -999
0.08938228 0.01554656 0.00000000 0.38861860 -1.33182690 0.10026255 -999 -999
0.08841146 0.01553469 0.00000000 0.38439767 -1.34462537 0.06963111 -999 -999
0.08739213 0.01552085 0.00000000 0.37996578 -1.35519231 0.04198881 -999 -999
0.08632185 0.01550478 0.00000000 0.37531239 -1.36167644 0.02683966 -999 -999
0.08519808 0.01548621 0.00000000 0.37042644 -1.36434847 0.02368292 -999 -999
0.08401816 0.01546484 0.00000000 0.36529634 -1.36483974 0.02375350 -999 -999
0.08277928 0.01544033 0.00000000 0.35990990 -1.36452063 0.02371639 -999 -999
0.08147850 0.01541232 0.00000000 0.35425435 -1.36386097 0.02348779 -999 -999
0.08011274 0.01538038 0.00000000 0.34831627 -1.36303875 0.02322990 -999 -999
0.07867876 0.01534401 0.00000000 0.34208158 -1.36217586 0.02298877 -999 -999
0.07717317 0.01530269 0.00000000 0.33553551 -1.36125640 0.02276298 -999 -999
0.07559239 0.01525582 0.00000000 0.32866258 -1.36044314 0.02254773 -999 -999
0.07393270 0.01520271 0.00000000 0.32144652 -1.35982453 0.02234539 -999 -999
0.07219017 0.01514261 0.00000000 0.31387029 -1.35954020 0.02215459 -999 -999
0.07036068 0.01507468 0.00000000 0.30591600 -1.35970779 0.02195053 -999 -999
0.06843993 0.01499789 0.00000000 0.29756490 -1.35966783 0.02173186 -999 -999
0.06642339 0.01491111 0.00000000 0.28879737 -1.35933491 0.02151201 -999 -999
0.06430634 0.01481311 0.00000000 0.27959279 -1.35921757 0.02129390 -999 -999
0.06208381 0.01470239 0.00000000 0.26992962 -1.35977033 0.02106579 -999 -999
0.05978711 0.01457927 0.00000000 0.25994397 -1.36080888 0.02081859 -999 -999
0.05748968 0.01444695 0.00000000 0.24995514 -1.36157571 0.02056176 -999 -999
0.05519189 0.01430516 0.00000000 0.23996472 -1.36258584 0.02028824 -999 -999
0.05289409 0.01415354 0.00000000 0.22997432 -1.36349660 0.02000242 -999 -999
0.05059669 0.01399170 0.00000000 0.21998561 -1.36416447 0.01972570 -999 -999
0.04830006 0.01381922 0.00000000 0.21000027 -1.36457235 0.01947902 -999 -999
0.04600461 0.01363560 0.00000000 0.20002003 -1.36487154 0.01927350 -999 -999
0.04371074 0.01344027 0.00000000 0.19004670 -1.36585559 0.01909623 -999 -999
0.04141889 0.01323261 0.00000000 0.18008215 -1.36740472 0.01892484 -999 -999
0.03912952 0.01301185 0.00000000 0.17012833 -1.36837057 0.01878542 -999 -999
0.03686306 0.01277916 0.00000000 0.16027418 -1.37027417 0.01867319 -999 -999
0.03470600 0.01254367 0.00000000 0.15089566 -1.37291255 0.01855737 -999 -999
0.03265319 0.01230582 0.00000000 0.14197038 -1.37547117 0.01841959 -999 -999
0.03069971 0.01206599 0.00000000 0.13347701 -1.37735201 0.01828022 -999 -999
0.02884092 0.01182448 0.00000000 0.12539529 -1.37917185 0.01813121 -999 -999
0.02707237 0.01158152 0.00000000 0.11770595 -1.37965209 0.01797853 -999 -999
0.02538986 0.01133718 0.00000000 0.11039071 -1.37894724 0.01786760 -999 -999
0.02378943 0.01109142 0.00000000 0.10343231 -1.37845283 0.01780923 -999 -999
0.02226727 0.01084432 0.00000000 0.09681422 -1.37853792 0.01774781 -999 -999
0.02081979 0.01059585 0.00000000 0.09052081 -1.37703125 0.01767044 -999 -999
0.01944355 0.01034606 0.00000000 0.08453719 -1.37357077 0.01761770 -999 -999
0.01813530 0.01009505 0.00000000 0.07884915 -1.36866866 0.01762681 -999 -999
0.01689197 0.00984276 0.00000000 0.07344333 -1.36349473 0.01769130 -999 -999
0.01571061 0.00958919 0.00000000 0.06830699 -1.35843683 0.01772293 -999 -999
0.01458850 0.00933414 0.00000000 0.06342828 -1.35102630 0.01771009 -999 -999
0.01352304 0.00907753 0.00000000 0.05879583 -1.34080476 0.01775128 -999 -999
0.01251180 0.00881910 0.00000000 0.05439914 -1.32955685 0.01784222 -999 -999
0.01155248 0.00855870 0.00000000 0.05022817 -1.31675621 0.01790915 -999 -999
0.01064293 0.00829608 0.00000000 0.04627361 -1.30095176 0.01796420 -999 -999
0.00978115 0.00803105 0.00000000 0.04252673 -1.28159044 0.01807893 -999 -999
0.00896525 0.00776338 0.00000000 0.03897936 -1.25946313 0.01823834 -999 -999
0.00819353 0.00749279 0.00000000 0.03562403 -1.23388677 0.01837604 -999 -999
0.00746439 0.00721899 0.00000000 0.03245388 -1.20412267 0.01845727 -999 -999
0.00677639 0.00694177 0.00000000 0.02946257 -1.16880284 0.01852963 -999 -999
0.00612822 0.00666086 0.00000000 0.02664442 -1.12757150 0.01868974 -999 -999
0.00551869 0.00637605 0.00000000 0.02399430 -1.08089404 0.01896221 -999 -999
0.00494676 0.00608717 0.00000000 0.02150766 -1.02836464 0.01929868 -999 -999
0.00441150 0.00579412 0.00000000 0.01918045 -0.96920871 0.01961735 -999 -999
0.00391209 0.00549690 0.00000000 0.01700908 -0.90200281 0.01986677 -999 -999
0.00344779 0.00519562 0.00000000 0.01499039 -0.82567710 0.02007630 -999 -999
0.00301794 0.00489052 0.00000000 0.01312147 -0.74041811 0.02026701 -999 -999
0.00262192 0.00458199 0.00000000 0.01139965 -0.64585196 0.02042174 -999 -999
0.00225910 0.00427062 0.00000000 0.00982218 -0.54231167 0.02052102 -999 -999
0.00192873 0.00395728 0.00000000 0.00838578 -0.43074813 0.02054987 -999 -999
0.00162997 0.00364296 0.00000000 0.00708683 -0.31264480 0.02050115 -999 -999
0.00136175 0.00332891 0.00000000 0.00592067 -0.19014791 0.02037083 -999 -999
0.00112281 0.00301648 0.00000000 0.00488178 -0.06545047 0.02015122 -999 -999
0.00091163 0.00270708 0.00000000 0.00396359 0.05834104 0.01983304 -999 -999
0.00072653 0.00240209 0.00000000 0.00315882 0.17879652 0.01942585 -999 -999
0.00056584 0.00210271 0.00000000 0.00246017 0.29456826 0.01893937 -999 -999
0.00042795 0.00180997 0.00000000 0.00186063 0.40402923 0.01837828 -999 -999
0.00031128 0.00152472 0.00000000 0.00135339 0.50640120 0.01774039 -999 -999
0.00021450 0.00124762 0.00000000 0.00093262 0.60220436 0.01702297 -999 -999
0.00013652 0.00097918 0.00000000 0.00059357 0.69071104 0.01622049 -999 -999
0.00007643 0.00071984 0.00000000 0.00033231 0.77230606 0.01530326 -999 -999
0.00003379 0.00046991 0.00000000 0.00014692 0.84839855 0.01423573 -999 -999
0.00000837 0.00022980 0.00000000 0.00003639 0.91689826 0.01301303 -999 -999
-0.00000000 0.00000000 0.00000000 -0.00000000 0.97822016 0.01153147 -999 -999
0.00000917 -0.00022976 0.00000000 0.00003987 1.03634410 0.00973373 -999 -999
0.00003968 -0.00046923 0.00000000 0.00017254 1.08545981 0.00759068 -999 -999
0.00009636 -0.00071627 0.00000000 0.00041896 1.12167380 0.00540204 -999 -999
0.00018324 -0.00096782 0.00000000 0.00079670 1.13833950 0.00421508 -999 -999
0.00030249 -0.00122052 0.00000000 0.00131519 1.13591537 0.00506159 -999 -999
0.00045442 -0.00147156 0.00000000 0.00197573 1.11503718 0.00713119 -999 -999
0.00063798 -0.00171903 0.00000000 0.00277381 1.08250361 0.00928287 -999 -999
0.00085154 -0.00196209 0.00000000 0.00370236 1.04249484 0.01111072 -999 -999
0.00109347 -0.00220063 0.00000000 0.00475421 0.99848901 0.01256568 -999 -999
0.00136236 -0.00243509 0.00000000 0.00592333 0.95456967 0.01370074 -999 -999
0.00165721 -0.00266618 0.00000000 0.00720525 0.91092626 0.01457191 -999 -999
0.00197740 -0.00289465 0.00000000 0.00859739 0.86902065 0.01525711 -999 -999
0.00232268 -0.00312130 0.00000000 0.01009863 0.82915721 0.01579180 -999 -999
0.00269305 -0.00334693 0.00000000 0.01170891 0.79128494 0.01621504 -999 -999
0.00308876 -0.00357226 0.00000000 0.01342939 0.75522420 0.01655616 -999 -999
0.00351023 -0.00379806 0.00000000 0.01526185 0.72098755 0.01683887 -999 -999
0.00395807 -0.00402498 0.00000000 0.01720900 0.68797987 0.01707712 -999 -999
0.00443305 -0.00425363 0.00000000 0.01927415 0.65625807 0.01729092 -999 -999
0.00493608 -0.00448461 0.00000000 0.02146120 0.62520667 0.01748633 -999 -999
0.00546819 -0.00471837 0.00000000 0.02377472 0.59485418 0.01767721 -999 -999
0.00603054 -0.00495537 0.00000000 0.02621972 0.56470173 0.01786840 -999 -999
0.00662446 -0.00519587 0.00000000 0.02880198 0.53468158 0.01806741 -999 -999
0.00725136 -0.00544013 0.00000000 0.03152764 0.50464996 0.01827679 -999 -999
0.00791285 -0.00568810 0.00000000 0.03440370 0.47443066 0.01849801 -999 -999
0.00861061 -0.00593979 0.00000000 0.03743745 0.44430838 0.01873110 -999 -999
0.00934648 -0.00619498 0.00000000 0.04063686 0.41398673 0.01897322 -999 -999
0.01012237 -0.00645340 0.00000000 0.04401032 0.38400003 0.01922508 -999 -999
0.01094036 -0.00671466 0.00000000 0.04756676 0.35411240 0.01947913 -999 -999
0.01180257 -0.00697833 0.00000000 0.05131550 0.32495168 0.01973452 -999 -999
0.01271123 -0.00724398 0.00000000 0.05526624 0.29639458 0.01998327 -999 -999
0.01366868 -0.00751121 0.00000000 0.05942904 0.26885750 0.02023005 -999 -999
0.01467729 -0.00777972 0.00000000 0.06381432 0.24206575 0.02046920 -999 -999
0.01573959 -0.00804914 0.00000000 0.06843301 0.21648066 0.02070106 -999 -999
0.01685817 -0.00831925 0.00000000 0.07329638 0.19175193 0.02092522 -999 -999
0.01803572 -0.00858993 0.00000000 0.07841619 0.16802418 0.02115184 -999 -999
0.01927510 -0.00886102 0.00000000 0.08380479 0.14472626 0.02138476 -999 -999
0.02057928 -0.00913238 0.00000000 0.08947513 0.12218612 0.02162266 -999 -999
0.02195141 -0.00940383 0.00000000 0.09544089 0.09996854 0.02187253 -999 -999
0.02339478 -0.00967515 0.00000000 0.10171643 0.07775727 0.02215263 -999 -999
0.02491291 -0.00994594 0.00000000 0.10831698 0.05542943 0.02246596 -999 -999
0.02650948 -0.01021564 0.00000000 0.11525860 0.03296691 0.02281555 -999 -999
0.02818839 -0.01048354 0.00000000 0.12255822 0.01012634 0.02320068 -999 -999
0.02995377 -0.01074857 0.00000000 0.13023376 -0.01268498 0.02362857 -999 -999
0.03180993 -0.01100954 0.00000000 0.13830403 -0.03577732 0.02409519 -999 -999
0.03376142 -0.01126499 0.00000000 0.14678876 -0.05826950 0.02458235 -999 -999
0.03581299 -0.01151327 0.00000000 0.15570865 -0.08010508 0.02508722 -999 -999
0.03796962 -0.01175263 0.00000000 0.16508529 -0.10195746 0.02564504 -999 -999
0.04023648 -0.01198125 0.00000000 0.17494123 -0.12246890 0.02622940 -999 -999
0.04252705 -0.01218926 0.00000000 0.18490021 -0.14152705 0.02681051 -999 -999
0.04482064 -0.01237535 0.00000000 0.19487233 -0.15948195 0.02740166 -999 -999
0.04711694 -0.01254032 0.00000000 0.20485626 -0.17522432 0.02799547 -999 -999
0.04941569 -0.01268481 0.00000000 0.21485081 -0.18999101 0.02857653 -999 -999
0.05171662 -0.01280945 0.00000000 0.22485487 -0.20320992 0.02914884 -999 -999
0.05401952 -0.01291463 0.00000000 0.23486746 -0.21507500 0.02971281 -999 -999
0.05632415 -0.01300073 0.00000000 0.24488762 -0.22631116 0.03029438 -999 -999
0.05863033 -0.01306799 0.00000000 0.25491449 -0.23620966 0.03087684 -999 -999
0.06093786 -0.01311662 0.00000000 0.26494720 -0.24478327 0.03142845 -999 -999
0.06324654 -0.01314675 0.00000000 0.27498494 -0.25150262 0.03194181 -999 -999
0.06555619 -0.01315851 0.00000000 0.28502689 -0.25747827 0.03243355 -999 -999
0.06786662 -0.01315211 0.00000000 0.29507227 -0.26168161 0.03289155 -999 -999
0.07017767 -0.01312765 0.00000000 0.30512029 -0.26399153 0.03328178 -999 -999
0.07248915 -0.01308535 0.00000000 0.31517021 -0.26499447 0.03362311 -999 -999
0.07480089 -0.01302543 0.00000000 0.32522127 -0.26457005 0.03391963 -999 -999
0.07711274 -0.01294812 0.00000000 0.33527278 -0.26217807 0.03414525 -999 -999
0.07942453 -0.01285373 0.00000000 0.34532405 -0.25865605 0.03432245 -999 -999
0.08173612 -0.01274253 0.00000000 0.35537445 -0.25350852 0.03444657 -999 -999
0.08404737 -0.01261490 0.00000000 0.36542335 -0.24674205 0.03450341 -999 -999
0.08635815 -0.01247126 0.00000000 0.37547021 -0.23888243 0.03451592 -999 -999
0.08866834 -0.01231209 0.00000000 0.38551452 -0.22951915 0.03447540 -999 -999
0.09097784 -0.01213788 0.00000000 0.39555583 -0.21943877 0.03441197 -999 -999
0.09328657 -0.01194926 0.00000000 0.40559378 -0.20811040 0.03431341 -999 -999
0.09559444 -0.01174681 0.00000000 0.41562802 -0.19600311 0.03418966 -999 -999
0.09790141 -0.01153114 0.00000000 0.42565828 -0.18286064 0.03402551 -999 -999
0.10020740 -0.01130289 0.00000000 0.43568435 -0.16983161 0.03388714 -999 -999
0.10251238 -0.01106260 0.00000000 0.44570600 -0.15620047 0.03374076 -999 -999
0.10481631 -0.01081092 0.00000000 0.45572311 -0.14182240 0.03358366 -999 -999
0.10711917 -0.01054839 0.00000000 0.46573552 -0.12740498 0.03341909 -999 -999
0.10942091 -0.01027549 0.00000000 0.47574310 -0.11290138 0.03327549 -999 -999
0.11172153 -0.00999275 0.00000000 0.48574577 -0.09805588 0.03313097 -999 -999
0.11402099 -0.00970064 0.00000000 0.49574343 -0.08293668 0.03298230 -999 -999
0.11631928 -0.00939964 0.00000000 0.50573602 -0.06763438 0.03283520 -999 -999
0.11861641 -0.00909025 0.00000000 0.51572351 -0.05222775 0.03269274 -999 -999
0.12091236 -0.00877292 0.00000000 0.52570589 -0.03660556 0.03255583 -999 -999
0.12320713 -0.00844817 0.00000000 0.53568318 -0.02089115 0.03241873 -999 -999
0.12550075 -0.00811654 0.00000000 0.54565544 -0.00504399 0.03229256 -999 -999
0.12779323 -0.00777851 0.00000000 0.55562275 0.01093281 0.03215555 -999 -999
0.13008460 -0.00743465 0.00000000 0.56558520 0.02698440 0.03202633 -999 -999
0.13237488 -0.00708554 0.00000000 0.57554297 0.04295921 0.03191165 -999 -999
0.13466413 -0.00673176 0.00000000 0.58549622 0.05905142 0.03179408 -999 -999
0.13695238 -0.00637388 0.00000000 0.59544513 0.07521726 0.03167485 -999 -999
0.13923968 -0.00601252 0.00000000 0.60538993 0.09127428 0.03156095 -999 -999
0.14152611 -0.00564836 0.00000000 0.61533090 0.10729948 0.03145512 -999 -999
0.14381172 -0.00528206 0.00000000 0.62526833 0.12328111 0.03134862 -999 -999
0.14609658 -0.00491430 0.00000000 0.63520250 0.13920521 0.03124505 -999 -999
