45  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2680290 0.0292663 0.0155991
46  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2689250 0.0291842 0.0169139
47  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2700770 0.0291223 0.0169365
48  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2711810 0.0291223 0.0169646
49  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2719780 0.0290928 0.0178918
50  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2726220 0.0290487 0.0191414
51  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2735700 0.0290312 0.0193496
52  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2746500 0.0290091 0.0187828
53  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2754750 0.0289613 0.0189302
54  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2765970 0.0289499 0.0179970
55  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2779450 0.0289713 0.0160235
56  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2790200 0.0289991 0.0149520
57  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2798320 0.0290367 0.0145516
58  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2804840 0.0290695 0.0144718
59  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2807010 0.0291155 0.0155631
60  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2808450 0.0291831 0.0170171
61  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2810670 0.0292513 0.0178024
62  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2813820 0.0293177 0.0182378
63  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2815900 0.0293733 0.0187318
64  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2818110 0.0294290 0.0192829
65  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2820670 0.0294700 0.0195962
66  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2820940 0.0295448 0.0208489
67  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2820200 0.0295890 0.0222741
68  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2820830 0.0295926 0.0232259
69  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2820880 0.0295862 0.0242629
70  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2820400 0.0295758 0.0253680
71  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2820390 0.0295739 0.0264711
72  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2821290 0.0295571 0.0270094
73  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2821440 0.0295283 0.0276588
74  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2822910 0.0295252 0.0277358
75  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2825230 0.0295116 0.0275441
76  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2825470 0.0294885 0.0279350
77  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2826340 0.0294630 0.0279597
78  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2828900 0.0294394 0.0275157
79  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2831450 0.0293896 0.0270216
80  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2833450 0.0293528 0.0268465
81  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2834700 0.0293190 0.0267774
82  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2836090 0.0292603 0.0262794
83  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2837850 0.0292205 0.0260157
84  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2838240 0.0291386 0.0259152
85  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2839210 0.0290928 0.0257341
86  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2840580 0.0290556 0.0254101
87  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2841720 0.0290222 0.0253537
88  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2842630 0.0289913 0.0255002
89  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2842900 0.0289455 0.0258020
90  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2842470 0.0288831 0.0262366
91  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2843570 0.0288336 0.0262087
92  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2844290 0.0287843 0.0262380
93  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2845340 0.0287298 0.0262400
94  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2846850 0.0286914 0.0259830
95  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2848100 0.0286552 0.0259083
96  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2848980 0.0285867 0.0258580
97  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2849550 0.0285438 0.0257154
98  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2849780 0.0284987 0.0257662
99  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2851060 0.0284668 0.0257390
100  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2852790 0.0284146 0.0253800
101  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2853460 0.0283705 0.0254171
102  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2853190 0.0283256 0.0257572
103  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2852960 0.0282586 0.0259885
104  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2852630 0.0281993 0.0263539
105  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2854110 0.0281397 0.0263973
106  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2855990 0.0280693 0.0261113
107  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2858330 0.0280279 0.0256299
108  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860770 0.0279959 0.0251926
109  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860690 0.0279492 0.0254320
110  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860520 0.0279072 0.0257510
111  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860450 0.0278575 0.0260961
112  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861000 0.0277933 0.0259966
113  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861890 0.0277401 0.0257688
114  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862660 0.0277008 0.0255851
115  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862660 0.0276548 0.0257523
116  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863020 0.0276060 0.0256716
117  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863090 0.0275734 0.0257841
118  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862230 0.0275164 0.0259355
119  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862240 0.0274641 0.0260431
120  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862480 0.0274320 0.0260367
121  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862740 0.0273901 0.0259358
122  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863520 0.0273548 0.0257843
123  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2865210 0.0273220 0.0254172
124  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2866490 0.0273093 0.0251701
125  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2866060 0.0273042 0.0253551
126  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2866150 0.0272821 0.0255083
127  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2865250 0.0272136 0.0257427
128  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2865000 0.0272000 0.0257054
129  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2865890 0.0271951 0.0253846
130  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2866860 0.0271626 0.0249711
131  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2867090 0.0271591 0.0249688
132  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2865260 0.0271505 0.0256001
133  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863520 0.0271246 0.0263133
134  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862520 0.0270916 0.0268017
135  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862580 0.0270749 0.0268990
136  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862280 0.0270642 0.0270419
137  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862150 0.0270566 0.0270235
138  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862630 0.0270468 0.0268250
139  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863540 0.0270345 0.0266751
140  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862560 0.0270365 0.0270733
141  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861860 0.0270319 0.0274645
142  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860690 0.0270194 0.0278856
143  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2858540 0.0269859 0.0282818
144  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2858820 0.0269886 0.0284298
145  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2859600 0.0269736 0.0283626
146  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860060 0.0269622 0.0282191
147  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2859990 0.0269545 0.0281421
148  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860390 0.0269459 0.0278828
149  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860500 0.0269309 0.0276351
150  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861500 0.0269304 0.0272491
151  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862540 0.0269364 0.0269260
152  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862410 0.0269245 0.0270536
153  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861890 0.0269192 0.0273386
154  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861760 0.0269028 0.0271352
155  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861600 0.0268808 0.0271065
156  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860520 0.0268851 0.0274757
157  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2859850 0.0268846 0.0277512
158  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860880 0.0269041 0.0275925
159  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861770 0.0269199 0.0272959
160  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861520 0.0268958 0.0271513
161  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862000 0.0268852 0.0268820
162  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863260 0.0268847 0.0264937
163  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2864080 0.0268757 0.0260995
164  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2864570 0.0268623 0.0257067
165  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2864540 0.0268737 0.0256478
166  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863690 0.0268771 0.0258225
167  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863110 0.0268856 0.0261389
168  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863140 0.0268846 0.0261719
169  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862190 0.0268669 0.0261008
170  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862880 0.0268555 0.0257806
171  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862500 0.0268343 0.0257171
172  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862790 0.0268282 0.0255898
173  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862820 0.0268285 0.0255191
174  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861550 0.0268332 0.0258194
175  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861320 0.0268304 0.0256857
176  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861440 0.0268252 0.0253495
177  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861520 0.0268092 0.0252610
178  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860600 0.0268105 0.0255145
179  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860600 0.0268099 0.0254333
180  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860080 0.0268186 0.0255690
181  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860780 0.0268211 0.0253934
182  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861080 0.0267981 0.0251184
183  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860210 0.0267969 0.0253238
184  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860090 0.0268007 0.0254055
185  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2859880 0.0267946 0.0255340
186  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2858460 0.0268063 0.0261566
187  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2859240 0.0268118 0.0258994
188  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861130 0.0268268 0.0253076
189  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862370 0.0268447 0.0249960
190  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862760 0.0268264 0.0248023
191  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863980 0.0268424 0.0244665
192  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2864180 0.0268511 0.0243631
193  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863460 0.0268640 0.0245963
194  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863930 0.0268751 0.0243886
195  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863360 0.0268711 0.0243843
196  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862930 0.0268634 0.0246355
197  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862310 0.0268767 0.0249058
198  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861050 0.0268784 0.0253226
199  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860470 0.0268812 0.0256410
200  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860170 0.0268897 0.0257954
201  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860720 0.0269022 0.0256724
202  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861090 0.0268887 0.0254582
203  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860900 0.0268748 0.0254889
204  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860520 0.0269025 0.0255898
205  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2860870 0.0269222 0.0255284
206  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861510 0.0269363 0.0253693
207  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861570 0.0269240 0.0253644
208  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2861690 0.0269247 0.0253216
209  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862290 0.0269143 0.0251419
210  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862960 0.0269041 0.0249842
211  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863270 0.0269128 0.0247499
212  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863590 0.0269290 0.0245439
213  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862860 0.0269629 0.0246511
214  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862530 0.0269528 0.0247522
215  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2862730 0.0269598 0.0248046
216  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2863330 0.0269684 0.0247307
217  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2864180 0.0269980 0.0244739
218  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2864260 0.0269995 0.0242759
219  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2864800 0.0269782 0.0240537
220  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2865340 0.0269803 0.0238972
221  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2865840 0.0269841 0.0237469
222  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2866530 0.0269926 0.0235068
223  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2865760 0.0270014 0.0238188
224  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2865840 0.0270041 0.0238038
225  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2865990 0.0270287 0.0236845
226  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2865790 0.0270536 0.0238355
227  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2866300 0.0270578 0.0239798
228  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2867900 0.0270724 0.0237375
229  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2867510 0.0270763 0.0237535
230  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2867640 0.0270983 0.0238209
231  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2867890 0.0271010 0.0238187
232  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2867400 0.0271032 0.0239186
233  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2867750 0.0271060 0.0238592
234  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2868810 0.0271072 0.0236774
235  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2868770 0.0271302 0.0237661
236  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2870560 0.0271564 0.0232174
237  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2871460 0.0271544 0.0226404
238  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2872550 0.0271699 0.0224927
239  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2873530 0.0271607 0.0223429
240  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2872460 0.0271496 0.0226513
241  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2871940 0.0271571 0.0229780
242  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2872410 0.0271786 0.0228912
243  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2871850 0.0272028 0.0231847
244  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2871380 0.0272050 0.0235297
245  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2872050 0.0272197 0.0233765
246  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2872060 0.0272258 0.0233341
247  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2871620 0.0272147 0.0235513
248  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2871690 0.0272194 0.0235871
249  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2872750 0.0272305 0.0233343
250  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2871860 0.0272177 0.0236323
251  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2870050 0.0272045 0.0242277
252  4  283825969  -999 -999 -999 -999 -999 -999 -999 0.2869930 0.0272197 0.0242922
