#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "5th Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Symmetric boundary condition is applied "



ZONE T="014.01 - ALPHA 3 - GRID L3 - WING SECTION  1"
AUXDATA GridLevel       = "3"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "3"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "0.97632422"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-3.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.221985             -0.0115              0.00211754           -0.96515217          -0.032179            0.00021454           -0.00021056          -1.07e-05            3.96e-05            
0.221522             -0.0115              0.00220477           -0.96313913          -0.0334925           0.00021315           -0.00020922          -1.06e-05            3.93e-05            
0.221035             -0.0115              0.00229616           -0.96102174          -0.0348789           0.00021168           -0.0002078           -1.05e-05            3.89e-05            
0.220523             -0.0115              0.00239191           -0.95879565          -0.0363434           0.00021011           -0.00020628          -1.04e-05            3.86e-05            
0.219986             -0.0115              0.00249222           -0.95646087          -0.0378911           0.00020843           -0.00020465          -1.02e-05            3.82e-05            
0.219422             -0.0115              0.00259732           -0.9540087           -0.0395273           0.00020664           -0.0002029           -1.01e-05            3.78e-05            
0.21883              -0.0115              0.00270744           -0.95143478          -0.0412588           0.00020474           -0.00020106          -9.93e-06            3.74e-05            
0.218208             -0.0115              0.00282284           -0.94873043          -0.043092            0.00020274           -0.00019911          -9.75e-06            3.69e-05            
0.217555             -0.0115              0.00294377           -0.9458913           -0.045036            0.00020059           -0.00019702          -9.55e-06            3.65e-05            
0.21687              -0.0115              0.00307051           -0.94291304          -0.0470928           0.00019836           -0.00019484          -9.35e-06            3.6e-05             
0.21615              -0.0115              0.00320335           -0.93978261          -0.0492805           0.000196             -0.00019255          -9.12e-06            3.55e-05            
0.215394             -0.0115              0.0033426            -0.93649565          -0.0516019           0.00019348           -0.00019008          -8.87e-06            3.5e-05             
0.2146               -0.0115              0.00348861           -0.93304348          -0.0540713           0.00019084           -0.0001875           -8.6e-06             3.45e-05            
0.213766             -0.0115              0.00364171           -0.92941739          -0.0566979           0.00018806           -0.00018478          -8.32e-06            3.39e-05            
0.212891             -0.0115              0.00380228           -0.92561304          -0.0595006           0.00018502           -0.00018182          -8.01e-06            3.33e-05            
0.211972             -0.0115              0.00397069           -0.92161739          -0.0624888           0.00018159           -0.00017846          -7.67e-06            3.27e-05            
0.211007             -0.0115              0.00414737           -0.91742174          -0.0656769           0.00017778           -0.00017473          -7.3e-06             3.2e-05             
0.209994             -0.0115              0.00433273           -0.91301739          -0.0690785           0.00017377           -0.0001708           -6.89e-06            3.12e-05            
0.20893              -0.0115              0.0045272            -0.9083913           -0.0727324           0.00016934           -0.00016646          -6.45e-06            3.04e-05            
0.207812             -0.0115              0.00473123           -0.90353043          -0.076601            0.00016506           -0.00016227          -5.96e-06            2.96e-05            
0.206681             -0.0115              0.00493765           -0.89861304          -0.0807213           0.00015976           -0.00015707          -5.45e-06            2.86e-05            
0.205551             -0.0115              0.00514374           -0.8937              -0.0848039           0.00015397           -0.0001514           -4.92e-06            2.76e-05            
0.204421             -0.0115              0.00534948           -0.88878696          -0.0890055           0.00014967           -0.00014718          -4.35e-06            2.68e-05            
0.203293             -0.0115              0.00555486           -0.88388261          -0.093405            0.00014439           -0.00014201          -3.79e-06            2.58e-05            
0.202165             -0.0115              0.00575984           -0.87897826          -0.0978037           0.00013862           -0.00013635          -3.2e-06             2.48e-05            
0.201039             -0.0115              0.00596442           -0.87408261          -0.102347            0.00013383           -0.00013165          -2.6e-06             2.39e-05            
0.199913             -0.0115              0.0061686            -0.86918696          -0.107071            0.00012803           -0.00012596          -1.99e-06            2.28e-05            
0.198787             -0.0115              0.00637232           -0.8642913           -0.11184             0.0001215            -0.00011955          -1.36e-06            2.16e-05            
0.197663             -0.0115              0.00657556           -0.85940435          -0.116758            0.00011504           -0.00011321          -7.2e-07             2.04e-05            
0.196539             -0.0115              0.00677828           -0.85451739          -0.121781            0.00010841           -0.00010669          -8e-08               1.92e-05            
0.195415             -0.0115              0.00698044           -0.84963043          -0.12698             0.000101             -9.94e-05            5.7e-07              1.79e-05            
0.194293             -0.0115              0.007182             -0.84475217          -0.132216            9.37e-05             -9.22e-05            1.25e-06             1.65e-05            
0.19317              -0.0115              0.0073829            -0.83986957          -0.137679            8.65e-05             -8.51e-05            1.93e-06             1.52e-05            
0.192048             -0.0115              0.00758307           -0.8349913           -0.143232            7.85e-05             -7.73e-05            2.61e-06             1.38e-05            
0.190927             -0.0115              0.00778243           -0.83011739          -0.148908            7.16e-05             -7.04e-05            3.31e-06             1.25e-05            
0.189805             -0.0115              0.00798093           -0.82523913          -0.154842            6.41e-05             -6.3e-05             3.98e-06             1.11e-05            
0.188684             -0.0115              0.00817846           -0.82036522          -0.160805            5.69e-05             -5.58e-05            4.68e-06             9.81e-06            
0.187563             -0.0115              0.00837493           -0.8154913           -0.167115            4.94e-05             -4.84e-05            5.33e-06             8.46e-06            
0.186442             -0.0115              0.00857025           -0.81061739          -0.173464            4.06e-05             -3.96e-05            6.02e-06             6.88e-06            
0.185321             -0.0115              0.00876426           -0.80574348          -0.180043            3.22e-05             -3.11e-05            6.65e-06             5.36e-06            
0.1842               -0.0115              0.00895684           -0.80086957          -0.186768            2.37e-05             -2.22e-05            7.29e-06             3.8e-06             
0.183079             -0.0115              0.00914783           -0.79599565          -0.193664            1.61e-05             -1.39e-05            7.85e-06             2.36e-06            
0.181958             -0.0115              0.00933707           -0.79112174          -0.200786            9.84e-06             -5.02e-06            8.42e-06             8.4e-07             
0.180837             -0.0115              0.00952439           -0.78624783          -0.207967            9.54e-06             3.27e-06             8.94e-06             -5.4e-07            
0.179715             -0.0115              0.00970963           -0.78136957          -0.215435            1.45e-05             1.09e-05             9.43e-06             -1.79e-06           
0.178593             -0.0115              0.0098926            -0.7764913           -0.222998            2.15e-05             1.89e-05             9.85e-06             -3.06e-06           
0.177471             -0.0115              0.0100731            -0.77161304          -0.23071             2.76e-05             2.53e-05             1.02e-05             -4.03e-06           
0.176348             -0.0115              0.010251             -0.76673043          -0.23869             3.4e-05              3.2e-05              1.05e-05             -5.02e-06           
0.175224             -0.0115              0.0104261            -0.76184348          -0.246652            3.94e-05             3.74e-05             1.08e-05             -5.78e-06           
0.1741               -0.0115              0.0105983            -0.75695652          -0.254905            4.24e-05             4.05e-05             1.1e-05              -6.14e-06           
0.172975             -0.0115              0.0107674            -0.75206522          -0.263248            4.57e-05             4.38e-05             1.11e-05             -6.53e-06           
0.0635747            -0.0115              0.0147776            -0.27641174          -1.39045             0.00488051           0.00487462           -0.0                 0.00023981          
0.0647266            -0.0115              0.0148331            -0.28142             -1.39049             0.00486899           0.00486354           0.0                  0.00023014          
0.0624227            -0.0115              0.0147198            -0.27140304          -1.39037             0.00489096           0.00488459           0.0                  0.00024958          
0.0612707            -0.0115              0.0146598            -0.26639435          -1.3904              0.00490324           0.00489636           -0.0                 0.00025969          
0.0601187            -0.0115              0.0145976            -0.26138565          -1.39033             0.00491387           0.00490645           0.0                  0.00026995          
0.0589666            -0.0115              0.0145331            -0.25637652          -1.39042             0.00492469           0.00491671           -0.0                 0.00028035          
0.166209             -0.0115              0.011712             -0.72264783          -0.316975            2.44e-05             2.19e-05             1.04e-05             -2.85e-06           
0.167339             -0.0115              0.0115632            -0.72756087          -0.307411            3.33e-05             3.13e-05             1.06e-05             -4.17e-06           
0.165078             -0.0115              0.0118573            -0.71773043          -0.326667            1.6e-05              1.23e-05             1.01e-05             -1.56e-06           
0.163946             -0.0115              0.0119991            -0.7128087           -0.336599            9.76e-06             -1.44e-06            9.65e-06             1.8e-07             
0.00016306           -0.0115              -0.00091666          -0.00070895          1.13391              0.00128643           -0.00046014          0.0                  0.00120132          
0.00011268           -0.0115              -0.00077104          -0.0004899           1.12179              0.00196489           -0.00058591          0.0                  0.0018755           
0.0002256            -0.0115              -0.00106587          -0.00098088          1.14039              0.00045738           -0.00019053          -0.0                 0.00041581          
0.00030115           -0.0115              -0.00121802          -0.00130935          1.1392               0.00071803           0.00033992           -0.0                 -0.00063248         
0.00039038           -0.0115              -0.00137247          -0.00169731          1.13047              0.00133546           0.00070375           -0.0                 -0.00113499         
0.00049376           -0.0115              -0.00152865          -0.00214677          1.1167               0.00183366           0.00105685           -0.0                 -0.00149846         
0.00061159           -0.0115              -0.00168611          -0.00265908          1.09713              0.00227581           0.00141363           -0.0                 -0.00178352         
0.00074409           -0.0115              -0.00184449          -0.00323519          1.07386              0.00263256           0.0017404            -0.0                 -0.00197519         
0.00089137           -0.0115              -0.00200363          -0.0038755           1.04753              0.00291668           0.0020313            -0.0                 -0.00209305         
0.00105358           -0.0115              -0.00216339          -0.00458078          1.01934              0.00313023           0.00227742           -0.0                 -0.00214749         
0.00123086           -0.0115              -0.00232376          -0.00535157          0.990038             0.00328298           0.00247765           -0.0                 -0.00215389         
0.00142337           -0.0115              -0.00248486          -0.00618857          0.96027              0.00338695           0.00263627           -0.0                 -0.00212639         
0.00163133           -0.0115              -0.00264678          -0.00709274          0.930407             0.0034504            0.00275695           -0.0                 -0.00207472         
0.00185504           -0.0115              -0.00280971          -0.00806539          0.900836             0.00348249           0.00284563           -0.0                 -0.00200752         
0.00209487           -0.0115              -0.00297379          -0.00910813          0.871706             0.00348878           0.00290615           -0.0                 -0.00193026         
0.00235122           -0.0115              -0.00313927          -0.0102227           0.843251             0.00347891           0.00294626           -0.0                 -0.00184997         
0.00262456           -0.0115              -0.00330639          -0.01141113          0.815364             0.00345548           0.00296877           -0.0                 -0.00176827         
0.00291546           -0.0115              -0.00347534          -0.01267591          0.788212             0.00342248           0.00297746           -0.0                 -0.00168762         
0.00322448           -0.0115              -0.00364642          -0.01401948          0.761702             0.00338446           0.0029767            -0.0                 -0.00161054         
0.00355229           -0.0115              -0.0038199           -0.01544474          0.735789             0.00334517           0.00297053           -0.0                 -0.00153822         
0.00389961           -0.0115              -0.00399602          -0.01695483          0.710357             0.00330388           0.00295888           -0.0                 -0.00146991         
0.00426723           -0.0115              -0.00417506          -0.01855317          0.685396             0.00326609           0.00294714           -0.0                 -0.00140774         
0.21928              -0.0115              0.00044567           -0.9533913           0.268146             0.00239878           0.00239186           -1.83e-06            -0.00018206         
0.218679             -0.0115              0.00049079           -0.95077826          0.274066             0.00236036           0.00235392           -1.73e-06            -0.00017425         
0.219852             -0.0115              0.00040154           -0.95587826          0.26225              0.0024369            0.0024295            -1.93e-06            -0.00018974         
0.220396             -0.0115              0.00035847           -0.95824348          0.256383             0.00247471           0.00246684           -2.04e-06            -0.00019729         
0.220915             -0.0115              0.0003165            -0.9605              0.250546             0.00251227           0.00250391           -2.14e-06            -0.00020472         
0.221409             -0.0115              0.00027569           -0.96264783          0.244741             0.00254965           0.00254081           -2.25e-06            -0.00021206         
0.221879             -0.0115              0.00023604           -0.9646913           0.238968             0.00258691           0.00257759           -2.37e-06            -0.0002193          
0.222327             -0.0115              0.00019758           -0.96663913          0.233225             0.00262408           0.00261429           -2.48e-06            -0.00022647         
0.222753             -0.0115              0.00016031           -0.9684913           0.227513             0.00266119           0.00265092           -2.59e-06            -0.00023356         
0.205194             -0.0115              0.00114532           -0.89214783          0.359959             0.00172257           0.00172222           -5.7e-07             -3.47e-05           
0.204045             -0.0115              0.0011654            -0.88715217          0.364092             0.00168015           0.00167997           -5.3e-07             -2.47e-05           
0.206344             -0.0115              0.00111904           -0.89714783          0.35534              0.00176647           0.0017659            -6.2e-07             -4.5e-05            
0.207494             -0.0115              0.00108673           -0.90214783          0.350306             0.0018119            0.00181105           -6.8e-07             -5.55e-05           
0.208629             -0.0115              0.00104908           -0.90708261          0.344841             0.00185768           0.00185651           -7.4e-07             -6.59e-05           
0.20971              -0.0115              0.00100807           -0.91178261          0.339294             0.00190287           0.00190135           -8e-07               -7.62e-05           
0.210739             -0.0115              0.00096449           -0.91625652          0.333567             0.00194815           0.00194623           -8.7e-07             -8.63e-05           
0.00691622           -0.0115              0.00699975           -0.03007052          -1.20904             0.00542283           0.00501506           0.0                  0.00206306          
0.00750536           -0.0115              0.00723489           -0.032632            -1.2381              0.00516858           0.00481992           0.0                  0.00186617          
0.0063601            -0.0115              0.00676376           -0.02765261          -1.17759             0.00565699           0.00518247           0.0                  0.00226794          
0.00583576           -0.0115              0.00652692           -0.02537287          -1.14125             0.00593282           0.00537737           0.0                  0.00250643          
0.00534203           -0.0115              0.00628923           -0.02322622          -1.10233             0.0062157            0.00556596           0.0                  0.00276677          
0.00487785           -0.0115              0.00605075           -0.02120804          -1.05788             0.00651954           0.00575855           0.0                  0.00305672          
0.00444218           -0.0115              0.00581158           -0.01931383          -1.00921             0.00684286           0.00595118           0.0                  0.00337759          
0.00403404           -0.0115              0.00557185           -0.0175393           -0.955493            0.00713083           0.00609397           0.0                  0.00370301          
