#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "3rd Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Periodic boundary condition is applied "



ZONE T="014.01 - ALPHA 1.36 - GRID L1 - WING SECTION  1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.36"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "0.7725809"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.0928248            -0.0115              0.0155783            -0.40358609          -1.1435              0.00460728           0.00460717           0.0                  3.18e-05            
0.0920261            -0.0115              0.0155724            -0.40011348          -1.1434              0.00461249           0.00461234           -0.0                 3.68e-05            
0.0911875            -0.0115              0.0155652            -0.39646739          -1.14338             0.00461876           0.00461857           -0.0                 4.22e-05            
0.0903069            -0.0115              0.0155567            -0.3926387           -1.1433              0.00462433           0.00462408           0.0                  4.78e-05            
0.0893823            -0.0115              0.0155466            -0.3886187           -1.14332             0.00463107           0.00463076           0.0                  5.37e-05            
0.0884115            -0.0115              0.0155347            -0.38439783          -1.14331             0.00463832           0.00463794           0.0                  5.99e-05            
0.0873921            -0.0115              0.0155208            -0.37996565          -1.14337             0.00464593           0.00464545           0.0                  6.65e-05            
0.0863218            -0.0115              0.0155048            -0.37531217          -1.1434              0.00465427           0.00465369           0.0                  7.35e-05            
0.0851981            -0.0115              0.0154862            -0.37042652          -1.1435              0.00466294           0.00466224           -0.0                 8.08e-05            
0.0840182            -0.0115              0.0154648            -0.36529652          -1.14358             0.00467216           0.00467132           -0.0                 8.86e-05            
0.00978115           -0.0115              0.00803105           -0.04252674          -1.07928             0.0045532            0.00433969           0.0                  0.00137796          
0.0106429            -0.0115              0.00829608           -0.04627348          -1.09908             0.00444586           0.00426083           0.0                  0.00126922          
0.00896525           -0.0115              0.00776338           -0.03897935          -1.05665             0.0047062            0.00445701           0.0                  0.00151109          
0.00819353           -0.0115              0.00749279           -0.03562404          -1.03049             0.00490418           0.00461028           -0.0                 0.00167222          
0.226429             -0.0115              -0.00018732          -0.98447391          0.226993             0.00262752           0.00261418           0.0                  -0.00026443         
0.226123             -0.0115              -0.00015657          -0.98314348          0.231936             0.00258941           0.00257656           -0.0                 -0.00025766         
0.22672              -0.0115              -0.00021694          -0.98573913          0.221997             0.00266701           0.00265317           0.0                  -0.00027131         
0.226997             -0.0115              -0.00024545          -0.98694348          0.216945             0.00270775           0.00269342           0.0                  -0.00027828         
0.0127112            -0.0115              -0.00724398          -0.05526609          0.153364             0.00322676           0.00310273           -0.0                 -0.00088602         
0.0118026            -0.0115              -0.00697833          -0.05131565          0.181158             0.00324606           0.0031101            -0.0                 -0.00092961         
0.0136687            -0.0115              -0.00751121          -0.05942913          0.126531             0.00320754           0.0030947            -0.0                 -0.0008433          
0.0146773            -0.0115              -0.00777972          -0.06381435          0.100932             0.00320146           0.00309863           0.0                  -0.00080487         
0.0157396            -0.0115              -0.00804914          -0.06843304          0.0764453            0.00320418           0.00311041           0.0                  -0.00076949         
0.159557             -0.0115              0.0125158            -0.69372609          -0.516354            0.00280217           0.00278475           0.0                  -0.00031193         
0.161467             -0.0115              0.0122974            -0.70203043          -0.502785            0.00274444           0.00272582           -0.0                 -0.00031917         
0.157738             -0.0115              0.0127151            -0.68581739          -0.528251            0.00285031           0.00283404           0.0                  -0.00030416         
0.156004             -0.0115              0.0128972            -0.67827826          -0.538297            0.00289052           0.00287531           0.0                  -0.00029613         
0.154351             -0.0115              0.0130639            -0.6710913           -0.546873            0.00292007           0.00290587           0.0                  -0.00028761         
0.115008             -0.0115              0.0153869            -0.50003478          -1.09202             0.00368909           0.00368796           0.0                  -9.12e-05           
0.115698             -0.0115              0.0153695            -0.50303478          -1.05838             0.00328226           0.00328117           0.0                  -8.46e-05           
0.114318             -0.0115              0.0154036            -0.49703478          -1.11488             0.00399443           0.00399331           0.0                  -9.46e-05           
0.113628             -0.0115              0.0154196            -0.49403478          -1.12907             0.00419585           0.00419478           0.0                  -9.49e-05           
0.112939             -0.0115              0.0154349            -0.49103913          -1.13742             0.00432056           0.00431955           0.0                  -9.33e-05           
0.112249             -0.0115              0.0154494            -0.48803913          -1.1418              0.00439991           0.00439898           -0.0                 -9.05e-05           
0.111559             -0.0115              0.0154632            -0.48503913          -1.1439              0.004442             0.00444115           -0.0                 -8.68e-05           
0.110869             -0.0115              0.0154764            -0.48203913          -1.14528             0.00447112           0.00447036           -0.0                 -8.28e-05           
0.0022591            -0.0115              0.00427062           -0.00982217          -0.326688            0.00817696           0.00607424           0.0                  0.00547414          
0.00262192           -0.0115              0.00458199           -0.01139965          -0.431037            0.00800177           0.0061969            0.0                  0.00506229          
0.00192873           -0.0115              0.00395728           -0.00838578          -0.216462            0.00837961           0.00593223           -0.0                 0.00591833          
0.00162997           -0.0115              0.00364296           -0.00708683          -0.101014            0.00842727           0.00564549           0.0                  0.00625678          
0.117077             -0.0115              0.0153325            -0.50903043          -0.96063             0.00232078           0.00231987           0.0                  -6.48e-05           
0.117767             -0.0115              0.0153128            -0.51203043          -0.902266            0.00187382           0.00187303           0.0                  -5.43e-05           
0.116388             -0.0115              0.0153514            -0.50603478          -1.0134              0.00281327           0.00281226           -0.0                 -7.55e-05           
0.214845             -0.0115              0.00344359           -0.9341087           0.00469866           0.00085038           0.00083636           0.0                  -0.00015378         
0.215687             -0.0115              0.00328866           -0.93776957          0.0106379            0.00082951           0.00081579           0.0                  -0.00015024         
0.213961             -0.0115              0.00360604           -0.93026522          -0.00154221          0.00087197           0.00085763           -0.0                 -0.00015747         
0.213032             -0.0115              0.00377638           -0.92622609          -0.00818897          0.00089435           0.00087968           -0.0                 -0.00016131         
0.016892             -0.0115              0.00984276           -0.07344348          -1.16476             0.00471173           0.00461242           -0.0                 0.00096228          
0.0181353            -0.0115              0.010095             -0.07884913          -1.16924             0.00484931           0.00475763           0.0                  0.00093845          
0.0157106            -0.0115              0.00958919           -0.06830696          -1.1596              0.00456673           0.00445931           0.0                  0.00098464          
0.0145885            -0.0115              0.00933414           -0.06342826          -1.15286             0.00445671           0.00433959           0.0                  0.00101501          
0.013523             -0.0115              0.00907753           -0.05879565          -1.14367             0.00438985           0.00426077           -0.0                 0.00105671          
0.00791285           -0.0115              -0.0056881           -0.0344037           0.32929              0.00335079           0.00314503           0.0                  -0.00115612         
0.00725136           -0.0115              -0.00544013          -0.03152765          0.359153             0.00337072           0.00314874           0.0                  -0.00120298         
0.00861061           -0.0115              -0.00593979          -0.03743743          0.299259             0.00332901           0.00313861           0.0                  -0.0011097          
0.00934648           -0.0115              -0.00619498          -0.04063687          0.269273             0.00331344           0.00313732           0.0                  -0.00106588         
0.203723             -0.0115              0.00547666           -0.88575217          -0.0783152           0.00111439           0.00109639           -0.0                 -0.0001995          
0.205095             -0.0115              0.00522684           -0.89171739          -0.0673476           0.00108037           0.00106288           -0.0                 -0.00019364         
0.202282             -0.0115              0.00573862           -0.87948696          -0.0900025           0.00115057           0.00113203           -0.0                 -0.00020569         
0.200769             -0.0115              0.00601327           -0.8729087           -0.102576            0.00118862           0.00116954           -0.0                 -0.00021213         
0.187831             -0.0115              0.00832804           -0.81665652          -0.223812            0.00157261           0.00154909           0.0                  -0.00027094         
0.189962             -0.0115              0.00795326           -0.82592174          -0.202179            0.00149914           0.00147628           0.0                  -0.00026076         
0.185593             -0.0115              0.00871732           -0.80692609          -0.248183            0.00165376           0.00162965           -0.0                 -0.0002814          
0.183326             -0.0115              0.00910592           -0.79706957          -0.273466            0.00174786           0.00172317           -0.0                 -0.00029273         
0.181098             -0.0115              0.00948105           -0.78738261          -0.299067            0.00184841           0.00182332           -0.0                 -0.00030354         
0.225174             -0.0115              0.00151195           -0.97901739          0.076303             0.0005654            0.00055529           0.0                  -0.00010643         
0.225523             -0.0115              0.00144492           -0.98053478          0.0786668            0.00055568           0.0005457            0.0                  -0.0001048          
0.224807             -0.0115              0.0015822            -0.97742174          0.0738207            0.00057623           0.00056597           -0.0                 -0.00010826         
0.0391295            -0.0115              0.0130118            -0.17012826          -1.16499             0.00516971           0.00514429           -0.0                 0.00051201          
0.0414189            -0.0115              0.0132326            -0.18008217          -1.16308             0.00514076           0.00511843           0.0                  0.00047866          
0.0368631            -0.0115              0.0127792            -0.16027435          -1.16739             0.00519777           0.0051689            -0.0                 0.00054707          
0.034706             -0.0115              0.0125437            -0.15089565          -1.16942             0.00521786           0.00518519           0.0                  0.000583            
0.0326532            -0.0115              0.0123058            -0.14197043          -1.17167             0.00523829           0.00520145           0.0                  0.00062018          
0.227261             -0.0115              -0.00027287          -0.9880913           0.211844             0.00275029           0.00273544           0.0                  -0.00028539         
0.227513             -0.0115              -0.00029923          -0.98918696          0.206663             0.00279481           0.00277944           0.0                  -0.00029269         
0.227752             -0.0115              -0.00032456          -0.99022609          0.201401             0.0028417            0.00282579           -0.0                 -0.00030025         
0.22798              -0.0115              -0.0003489           -0.99121739          0.196023             0.00289218           0.00287571           -0.0                 -0.00030822         
0.228197             -0.0115              -0.00037227          -0.99216087          0.190476             0.00294689           0.00292983           0.0                  -0.00031668         
0.228404             -0.0115              -0.00039472          -0.99306087          0.184723             0.00300652           0.00298882           -0.0                 -0.00032574         
0.228803             -0.0115              0.00080901           -0.99479565          0.0986511            0.00052898           0.00051917           0.0                  -0.00010142         
0.22898              -0.0115              0.00077456           -0.99556522          0.0993327            0.0005435            0.00053341           -0.0                 -0.00010426         
0.228618             -0.0115              0.00084517           -0.9939913           0.0978143            0.0005195            0.00050988           -0.0                 -9.96e-05           
0.228424             -0.0115              0.00088312           -0.99314783          0.0968373            0.00051483           0.0005053            0.0                  -9.86e-05           
0.00072653           -0.0115              0.00240209           -0.00315882          0.373285             0.00783158           0.00388924           0.0                  0.00679761          
0.00091163           -0.0115              0.00270708           -0.00396359          0.258738             0.00815419           0.00441983           -0.0                 0.00685244          
0.00056584           -0.0115              0.00210271           -0.00246017          0.482277             0.00750995           0.00338137           0.0                  0.00670565          
0.00042795           -0.0115              0.00180997           -0.00186063          0.583992             0.00708667           0.00285633           -0.0                 0.00648554          
0.00031128           -0.0115              0.00152472           -0.00135339          0.678331             0.00666286           0.00236435           0.0                  0.00622925          
0.172296             -0.0115              0.0108679            -0.74911304          -0.40069             0.00227958           0.00225534           -0.0                 -0.0003315          
0.174505             -0.0115              0.0105366            -0.75871739          -0.375731            0.00217545           0.00215053           -0.0                 -0.00032833         
0.170059             -0.0115              0.0111901            -0.73938696          -0.425042            0.00239201           0.00236862           -0.0                 -0.00033367         
0.167781             -0.0115              0.011504             -0.72948261          -0.447965            0.00249844           0.0024761            0.0                  -0.00033337         
3.38e-05             -0.0115              0.00046991           -0.00014696          0.976146             0.0045548            0.0006266            0.0                  0.00451149          
7.64e-05             -0.0115              0.00071984           -0.00033217          0.913298             0.00514271           0.0010169            0.0                  0.00504116          
8.37e-06             -0.0115              0.0002298            -3.639e-05           1.02969              0.00390896           0.00028037           0.0                  0.00389889          
-0.0                 -0.0115              0.0                  0.0                  1.07507              0.00318149           -5.54e-06            0.0                  0.00318148          
0.110179             -0.0115              0.0154888            -0.47903913          -1.14562             0.00448345           0.00448277           0.0                  -7.84e-05           
0.109489             -0.0115              0.0155005            -0.47603913          -1.14604             0.00449526           0.00449465           0.0                  -7.41e-05           
0.108799             -0.0115              0.0155115            -0.47303913          -1.14602             0.00450272           0.00450218           -0.0                 -6.96e-05           
0.225465             -0.0115              -9.15e-05            -0.98028261          0.241757             0.0025163            0.0025044            0.0                  -0.00024442         
0.225111             -0.0115              -5.72e-05            -0.97874348          0.246647             0.0024809            0.00246947           0.0                  -0.00023792         
0.225802             -0.0115              -0.00012464          -0.98174783          0.236856             0.00255247           0.0025401            -0.0                 -0.000251           
0.22822              -0.0115              0.00092294           -0.99226087          0.0957655            0.00051237           0.0005029            -0.0                 -9.8e-05            
0.228005             -0.0115              0.00096471           -0.99132609          0.0945735            0.00051028           0.00050087           -0.0                 -9.75e-05           
0.22778              -0.0115              0.00100852           -0.99034783          0.0932688            0.00050974           0.00050036           -0.0                 -9.73e-05           
0.229743             -0.0115              0.00062517           -0.99888261          0.100966             0.00094266           0.00092511           0.0                  -0.00018104         
0.229605             -0.0115              0.00065222           -0.99828261          0.0999558            0.00071085           0.00069761           0.0                  -0.00013658         
0.22946              -0.0115              0.00068062           -0.99765217          0.100324             0.00063758           0.0006257            0.0                  -0.0001225          
0.00269305           -0.0115              -0.00334693          -0.01170891          0.645245             0.00398577           0.00343482           0.0                  -0.00202198         
0.00232268           -0.0115              -0.0031213           -0.01009861          0.684895             0.00409286           0.00345984           0.0                  -0.00218655         
0.00308876           -0.0115              -0.00357226          -0.01342939          0.608188             0.00387316           0.00339077           0.0                  -0.00187191         
0.00351023           -0.0115              -0.00379806          -0.01526187          0.573532             0.00377369           0.00334702           -0.0                 -0.00174304         
0.00395807           -0.0115              -0.00402498          -0.017209            0.54051              0.0036786            0.00329855           -0.0                 -0.0016284          
0.00443305           -0.0115              -0.00425363          -0.01927413          0.508998             0.00360085           0.0032589            -0.0                 -0.00153157         
0.00493608           -0.0115              -0.00448461          -0.02146122          0.478287             0.00353022           0.00322054           0.0                  -0.0014459          
0.00546819           -0.0115              -0.00471837          -0.02377474          0.448355             0.00347621           0.00319333           0.0                  -0.00137356         
0.128109             -0.0115              0.0149267            -0.55699565          -0.58943             0.00215175           0.00214948           -0.0                 -9.88e-05           
0.128799             -0.0115              0.0148946            -0.55999565          -0.587303            0.00222333           0.00222086           0.0                  -0.00010474         
0.12742              -0.0115              0.014958             -0.554               -0.592224            0.00207574           0.00207366           -0.0                 -9.29e-05           
0.126731             -0.0115              0.0149884            -0.55100435          -0.595784            0.00199503           0.00199314           0.0                  -8.69e-05           
0.126042             -0.0115              0.0150181            -0.5480087           -0.600315            0.00190949           0.00190777           0.0                  -8.09e-05           
0.125352             -0.0115              0.0150469            -0.5450087           -0.605973            0.00181939           0.00181785           0.0                  -7.5e-05            
0.124663             -0.0115              0.015075             -0.54201304          -0.612995            0.00172398           0.00172259           0.0                  -6.91e-05           
0.123973             -0.0115              0.0151022            -0.53901304          -0.621724            0.0016237            0.00162247           0.0                  -6.32e-05           
0.123284             -0.0115              0.0151287            -0.53601739          -0.632502            0.00151963           0.00151854           0.0                  -5.75e-05           
0.122594             -0.0115              0.0151544            -0.53301739          -0.645784            0.00141325           0.0014123            0.0                  -5.18e-05           
0.121905             -0.0115              0.0151793            -0.53002174          -0.662327            0.00130917           0.00130835           -0.0                 -4.66e-05           
0.121215             -0.0115              0.0152035            -0.52702174          -0.683368            0.00121158           0.00121086           -0.0                 -4.17e-05           
0.120526             -0.0115              0.0152269            -0.52402609          -0.710755            0.00112019           0.00111957           0.0                  -3.73e-05           
0.119836             -0.0115              0.0152495            -0.52102609          -0.746429            0.00106745           0.0010669            0.0                  -3.44e-05           
0.0739327            -0.0115              0.0152027            -0.32144652          -1.14541             0.00476228           0.00475965           0.0                  0.00015838          
0.0755924            -0.0115              0.0152558            -0.32866261          -1.14504             0.00474652           0.00474426           -0.0                 0.00014638          
0.0721902            -0.0115              0.0151426            -0.31387043          -1.14576             0.00477844           0.00477537           0.0                  0.00017116          
0.0703607            -0.0115              0.0150747            -0.30591609          -1.1463              0.00479685           0.00479329           0.0                  0.00018497          
0.0684399            -0.0115              0.0149979            -0.29756478          -1.14682             0.00481611           0.00481196           0.0                  0.00019991          
0.0664234            -0.0115              0.0149111            -0.28879739          -1.14749             0.00483794           0.00483311           0.0                  0.00021604          
0.0643063            -0.0115              0.0148131            -0.27959261          -1.14812             0.00486009           0.00485448           0.0                  0.00023348          
0.0620838            -0.0115              0.0147024            -0.26992957          -1.14893             0.00488364           0.00487712           0.0                  0.00025237          
0.0827793            -0.0115              0.0154403            -0.35991             -1.14378             0.00468225           0.00468125           -0.0                 9.68e-05            
0.0814785            -0.0115              0.0154123            -0.35425435          -1.14396             0.00469336           0.00469218           -0.0                 0.0001055           
0.136412             -0.0115              0.0144839            -0.59309565          -0.583617            0.00276109           0.00275597           -0.0                 -0.00016804         
0.137171             -0.0115              0.0144371            -0.59639565          -0.583768            0.00279361           0.00278818           -0.0                 -0.00017402         
0.135689             -0.0115              0.0145275            -0.58995217          -0.583447            0.00272714           0.00272231           0.0                  -0.00016229         
